Reyex,Reyey,Leyex,Leyey,Rearx,Reary,Learx,Leary,nosex,nosey
951,838,713,831,1063,519,616,534,826,1028
969,852,727,844,1081,512,617,548,843,1038
972,844,725,833,1092,516,619,543,845,1030
1006,769,730,749,1174,473,619,478,845,1000
993,713,703,695,1179,441,606,429,818,960
1035,307,805,297,1116,272,693,248,931,372
1030,328,802,320,1119,280,693,256,919,402
1031,339,803,326,1120,291,696,260,919,413
1031,369,805,354,1123,300,698,263,924,476
1031,425,809,415,1107,314,695,281,933,573
1044,489,826,482,1093,337,691,309,959,657
1064,536,854,537,1089,362,703,329,987,719
1078,584,871,589,1092,378,718,350,1000,786
1080,636,874,639,1090,391,724,377,1000,841
1095,620,904,629,1096,341,770,357,1003,815
1055,631,857,631,1089,345,734,357,959,819
1031,617,829,621,1078,342,715,345,936,808
1029,591,827,602,1081,343,709,337,939,778
1032,570,829,581,1090,342,717,325,939,757
1027,555,823,564,1090,334,713,316,936,741
1027,539,826,549,1091,323,711,305,939,725
1031,531,828,538,1093,313,715,292,939,716
1026,531,827,536,1095,310,718,284,933,718
1013,534,813,539,1092,305,711,282,915,728
995,557,796,550,1093,309,706,282,888,748
972,582,777,565,1093,321,708,284,856,762
936,595,750,566,1085,335,703,281,820,759
903,592,722,551,1070,340,705,275,780,741
825,607,661,547,1031,372,709,273,695,737
770,630,617,557,992,419,707,291,617,736
1128,453,930,435,1164,319,815,237,1048,608
1129,504,931,490,1156,339,813,268,1049,668
1114,539,920,531,1136,350,803,292,1031,712
1094,571,898,564,1136,364,799,310,1005,751
1072,596,875,586,1140,381,791,325,972,777
1042,621,846,605,1142,394,785,335,932,799
1027,640,826,626,1143,405,777,340,922,826
1038,657,840,663,1128,407,765,365,946,853
1042,681,841,692,1117,413,759,389,949,888
1043,711,841,719,1114,424,759,406,951,915
1038,717,838,724,1113,429,758,417,940,919
1026,721,823,716,1104,430,759,417,919,916
1013,717,810,705,1108,431,758,406,900,906
1007,708,801,693,1114,430,759,394,887,895
1001,702,798,681,1126,428,763,385,878,881
978,694,786,659,1133,422,767,371,851,857
924,684,751,628,1126,424,765,343,790,823
869,427,719,368,1096,288,822,157,731,535
864,464,710,409,1083,306,802,185,733,588
866,509,701,460,1071,328,779,210,740,651
868,552,700,506,1064,347,762,234,749,697
873,582,703,546,1056,359,748,259,762,735
879,608,706,576,1051,366,738,279,769,763
878,627,708,596,1052,380,737,288,771,779
881,635,709,604,1049,383,734,295,777,790
875,646,705,613,1045,392,728,302,773,797
879,673,706,649,1024,406,715,330,787,836
883,675,709,655,1022,409,712,337,791,837
894,667,718,648,1026,407,714,336,802,833
917,657,738,650,1040,404,714,342,831,830
942,647,764,654,1047,394,717,341,863,823
975,637,799,653,1055,383,720,340,904,814
1002,627,826,655,1056,367,722,347,937,811
1021,622,848,654,1058,357,729,355,958,802
1037,612,864,648,1063,347,739,357,975,798
1049,600,878,640,1065,339,748,350,988,787
1064,595,896,637,1073,327,751,357,1009,781
1077,585,909,629,1078,319,768,350,1021,776
1088,591,922,633,1088,320,785,348,1032,784
1108,603,943,644,1098,326,798,360,1053,798
1134,617,970,655,1113,331,828,370,1076,808
1174,625,1011,664,1143,335,874,382,1117,819
1184,689,1002,679,1231,377,944,397,1072,855
1180,693,996,680,1231,390,937,404,1068,859
1178,697,996,684,1234,409,931,414,1069,864
1185,699,999,688,1238,418,929,417,1076,870
1184,700,998,703,1236,424,918,428,1087,887
1193,709,1004,708,1233,428,914,435,1100,888
1205,707,1015,710,1238,431,914,438,1116,893
1221,703,1031,716,1247,437,919,446,1137,896
1230,712,1036,719,1254,437,920,449,1145,905
1233,711,1038,725,1254,434,919,450,1151,908
1234,702,1040,714,1257,423,922,439,1151,901
1236,691,1039,700,1255,413,923,424,1155,891
1242,695,1041,704,1264,413,925,418,1151,904
1246,708,1041,715,1274,420,932,421,1151,919
1245,725,1039,730,1282,436,939,427,1147,939
1251,741,1042,750,1285,448,937,442,1153,958
1270,767,1060,771,1312,471,954,456,1175,977
1275,769,1063,773,1328,483,959,459,1175,989
1276,775,1062,776,1339,489,966,455,1174,990
1283,776,1066,776,1344,487,968,452,1179,992
1289,768,1077,774,1354,482,976,446,1190,990
1181,570,954,577,1263,344,832,340,1085,779
1179,625,955,623,1266,368,835,365,1081,835
1191,664,966,675,1269,376,845,398,1093,889
1214,738,989,759,1282,442,853,457,1124,976
1220,764,994,780,1286,454,858,473,1130,994
1230,775,1002,791,1294,465,860,488,1140,1000
1244,771,1009,790,1298,471,865,500,1150,994
1248,768,1011,786,1299,469,865,501,1153,995
1249,765,1013,784,1306,468,868,500,1156,994
1247,755,1012,779,1304,459,861,492,1153,993
1244,748,1009,772,1304,452,858,486,1151,988
1242,736,1003,755,1309,441,859,476,1144,971
1234,731,992,746,1314,439,857,465,1129,965
1231,723,988,734,1316,436,852,459,1128,956
1233,708,988,721,1315,423,852,451,1135,941
1235,704,990,719,1314,405,854,442,1134,941
1234,714,990,728,1318,407,852,444,1130,953
1232,727,988,739,1322,419,850,451,1123,971
1207,799,962,794,1332,474,857,479,1071,1013
1192,831,949,812,1332,502,855,498,1048,1021
1175,549,979,556,1167,314,823,334,1100,740
1162,564,960,573,1173,326,817,340,1082,758
1149,572,946,584,1175,338,814,342,1065,768
1107,607,906,601,1170,347,796,346,1004,788
1050,621,850,594,1173,363,780,340,935,793
1013,625,815,594,1162,373,769,342,889,798
980,648,785,614,1141,390,756,348,852,821
960,676,766,637,1118,410,748,356,831,851
954,687,760,648,1112,422,749,359,829,862
952,684,759,649,1105,422,746,359,827,860
949,682,755,648,1096,417,739,363,826,859
949,683,754,649,1094,418,736,366,826,860
949,682,753,649,1095,419,735,366,825,861
948,682,751,651,1095,418,734,365,825,860
947,682,748,653,1092,418,730,366,824,860
945,681,746,651,1090,417,729,366,821,855
946,679,745,646,1091,414,730,364,820,848
945,673,745,641,1092,410,731,360,818,844
943,672,745,637,1094,410,733,357,815,841
937,672,742,634,1093,411,736,357,806,835
898,678,728,606,1094,429,744,346,752,803
848,667,700,585,1079,451,762,331,688,770
829,666,665,617,1009,421,716,315,708,813
830,687,664,637,1008,422,707,323,718,839
825,706,661,657,992,426,693,337,722,859
796,722,631,666,965,437,678,350,686,873
776,742,621,675,953,455,672,363,663,883
850,708,679,691,956,414,653,356,777,874
867,695,687,672,977,395,651,355,781,864
882,688,702,676,991,392,664,351,801,860
964,659,780,678,1030,360,678,346,887,845
992,664,806,684,1049,357,698,347,912,849
1022,672,843,702,1065,372,725,363,945,855
1040,686,862,721,1067,377,735,386,961,871
1044,692,868,724,1070,383,749,392,962,872
1052,682,877,712,1069,375,757,386,975,862
1066,668,900,710,1064,365,754,394,1005,852
1085,657,929,714,1060,359,764,407,1038,847
1101,654,959,722,1065,359,778,413,1055,845
1169,404,961,445,1172,192,780,258,1106,604
1106,481,892,502,1158,242,748,294,1017,680
1067,520,853,531,1151,271,731,316,966,724
1043,555,832,563,1141,293,722,332,939,761
1022,581,812,583,1122,316,712,347,918,781
996,587,790,585,1104,320,703,344,888,782
983,594,779,588,1095,327,701,342,878,787
981,614,776,608,1088,343,705,347,873,807
976,642,771,637,1080,366,702,370,873,836
970,658,764,652,1070,385,696,386,863,850
960,666,759,653,1066,392,697,387,847,853
945,666,746,645,1068,396,700,376,828,847
925,669,732,635,1060,398,696,372,801,839
897,658,712,617,1048,399,694,356,764,816
876,642,692,593,1038,397,697,333,741,790
863,629,685,575,1037,398,700,323,720,770
837,627,668,561,1030,396,705,312,687,752
821,626,653,557,1023,398,708,306,664,748
806,627,642,555,1014,405,708,304,643,748
793,620,630,546,1002,403,702,301,629,735
801,612,636,542,1001,399,703,298,641,734
808,613,641,549,1001,392,699,301,660,745
816,615,644,557,997,389,694,303,668,752
821,615,647,563,997,383,690,304,680,758
825,623,651,572,994,381,688,305,687,769
827,631,653,580,992,385,684,311,695,784
839,638,663,589,993,384,680,314,714,798
849,646,671,606,995,383,675,318,734,811
861,638,682,604,995,382,676,314,752,801
887,631,709,605,1013,367,690,307,787,796
915,626,733,608,1031,355,700,303,819,797
936,630,751,625,1035,352,698,319,844,816
953,645,768,645,1038,359,700,334,865,830
973,665,782,666,1052,366,709,353,877,849
979,679,789,676,1065,378,723,360,884,861
988,677,800,677,1074,374,731,362,893,858
998,666,807,665,1080,365,741,356,897,847
1004,654,816,658,1082,363,744,352,912,839
1013,641,826,647,1071,353,753,347,919,829
1016,637,829,643,1067,347,759,339,922,825
1021,635,833,642,1074,349,763,339,928,825
1026,632,840,641,1073,344,765,338,935,822
1028,632,842,640,1073,343,770,336,936,819
1029,630,842,637,1073,343,768,336,937,817
1029,627,841,633,1072,343,768,336,936,814
1026,624,838,630,1073,342,768,335,929,808
1024,621,833,622,1074,341,767,331,926,801
1023,622,833,622,1079,342,769,327,925,803
1027,622,836,624,1080,338,769,327,929,805
1036,627,845,635,1082,339,768,325,940,819
1049,640,860,646,1091,338,777,330,953,831
1056,645,868,655,1086,335,776,334,959,838
1062,651,876,664,1079,340,772,338,968,846
1075,656,891,675,1080,344,779,346,981,851
1083,651,903,677,1082,344,788,354,999,842
1097,645,923,676,1081,342,795,358,1019,839
1105,649,934,675,1100,363,809,368,1028,843
1114,648,945,681,1121,370,823,380,1040,845
1124,648,954,680,1114,361,834,381,1051,844
1127,647,959,682,1116,360,841,380,1055,845
1128,647,963,681,1114,358,844,380,1057,844
1129,645,964,677,1113,355,846,376,1057,841
1129,645,963,675,1112,354,848,374,1056,840
1129,644,963,675,1112,354,849,373,1056,840
1129,645,963,673,1112,354,850,371,1056,839
1265,552,1098,574,1259,341,1029,350,1156,738
1166,643,993,607,1243,380,950,359,1049,783
1157,652,981,615,1233,383,939,365,1042,789
1154,646,974,611,1224,387,931,365,1039,786
1148,636,968,607,1218,383,926,361,1037,780
1143,632,961,603,1219,382,921,355,1028,779
1132,637,952,600,1226,388,925,353,1014,779
1118,645,941,608,1221,393,917,360,997,787
1110,646,932,606,1219,396,910,357,988,787
1106,653,928,610,1224,405,916,358,980,790
1094,662,918,614,1221,410,911,361,963,795
1063,677,897,618,1221,415,904,359,930,794
1030,683,868,614,1211,427,895,358,895,797
1005,688,844,620,1193,441,884,361,866,800
978,696,821,619,1179,451,872,369,841,805
952,700,798,622,1162,460,858,368,810,806
932,705,778,630,1143,467,842,371,792,814
915,715,762,640,1127,477,830,377,773,824
899,723,746,648,1110,479,815,379,761,834
896,725,741,655,1101,477,802,380,762,843
889,720,734,650,1096,478,800,377,751,837
876,707,718,639,1086,470,796,366,729,822
860,696,705,623,1080,469,797,354,714,804
842,685,690,610,1072,466,793,345,688,794
807,669,657,589,1051,465,781,323,647,770
799,663,649,580,1041,465,776,317,638,763
786,740,580,716,957,430,577,373,670,937
779,764,573,725,951,441,582,381,661,955
777,781,576,745,947,457,585,394,664,970
779,787,578,755,946,463,584,401,666,972
781,792,579,764,939,469,582,407,673,983
796,795,593,772,937,473,576,421,690,987
809,790,598,773,941,473,579,426,697,986
806,799,597,780,948,486,584,432,690,990
807,800,599,780,948,488,582,439,691,994
809,800,598,778,953,490,587,440,691,995
809,796,598,771,957,493,589,440,688,988
806,797,596,767,956,489,590,436,684,984
805,803,598,772,958,492,589,438,686,991
800,813,596,779,956,499,587,448,678,996
793,818,591,787,951,503,581,456,673,1002
789,817,587,786,945,503,578,460,662,997
755,826,563,780,934,535,573,472,622,995
722,695,544,637,937,456,623,324,585,864
757,720,595,682,893,439,648,347,653,882
905,615,707,618,1001,395,631,346,814,794
948,594,751,605,1014,368,651,331,861,778
974,590,782,599,1019,344,677,322,892,775
1000,595,814,607,1037,338,700,321,921,781
1018,601,844,622,1045,342,720,330,945,795
804,665,640,680,881,438,648,394,737,832
817,670,650,684,893,443,649,399,752,831
836,661,667,680,904,439,648,406,771,828
839,661,668,680,907,436,642,412,773,829
839,663,666,683,903,429,634,412,771,833
843,669,667,687,909,431,637,415,772,842
845,679,666,693,911,437,630,420,769,853
844,680,665,691,915,439,633,421,766,848
848,678,666,689,923,444,639,422,766,847
853,679,668,686,936,450,646,421,768,849
854,681,668,686,940,449,648,418,765,855
857,682,669,685,946,449,652,416,767,854
873,680,687,681,961,447,663,410,782,852
888,671,700,672,978,440,674,402,799,839
909,654,719,659,999,436,689,396,815,824
927,629,736,631,1018,421,705,383,835,795
941,603,748,608,1028,402,711,368,848,771
952,595,760,600,1036,387,713,361,861,763
964,596,771,602,1049,385,723,359,873,766
984,602,791,613,1054,382,729,365,898,774
1011,616,823,637,1051,373,733,375,944,793
1049,621,864,659,1055,368,743,392,991,804
1073,623,890,663,1067,368,768,399,1011,811
1086,620,901,657,1074,368,779,404,1027,806
1094,616,910,654,1075,363,784,407,1037,801
1108,613,923,649,1085,362,792,405,1047,796
1115,605,927,643,1090,359,798,400,1054,788
1121,592,935,634,1092,349,790,409,1062,779
1131,583,945,626,1099,344,791,412,1073,769
1138,580,951,621,1105,340,790,414,1082,762
1143,580,954,620,1105,335,792,410,1087,762
1149,582,959,622,1116,338,806,404,1090,773
1154,595,964,629,1123,344,813,401,1090,782
1154,601,965,638,1123,347,820,400,1090,796
1154,619,967,658,1121,354,818,412,1093,814
1158,641,974,684,1126,367,824,434,1099,844
1166,666,980,705,1132,381,829,450,1105,863
1172,679,985,720,1139,392,840,459,1111,884
1177,691,994,731,1147,408,848,470,1124,893
1189,692,1006,733,1151,411,855,475,1139,892
1200,699,1012,743,1159,417,861,487,1143,903
1203,707,1014,748,1170,425,864,495,1145,910
1214,714,1026,751,1180,428,878,490,1154,915
1219,717,1028,755,1192,432,884,490,1153,927
1220,715,1031,758,1198,436,894,488,1156,929
1219,711,1032,754,1193,426,891,486,1159,920
1219,703,1032,744,1188,418,888,478,1162,908
1221,693,1034,737,1194,419,894,474,1167,898
1220,681,1037,730,1189,415,893,473,1174,887
1227,683,1043,726,1188,414,894,476,1178,879
1220,666,1036,714,1176,404,882,469,1175,868
1219,656,1034,702,1172,393,879,461,1172,850
1216,640,1035,686,1173,383,881,448,1172,840
1191,493,1014,511,1156,279,867,324,1134,655
1187,500,1008,517,1165,288,863,332,1126,662
1188,498,1007,513,1173,300,861,336,1129,656
1190,490,1008,511,1170,300,850,346,1138,649
1193,492,1010,514,1169,307,850,351,1141,654
1216,477,1016,493,1216,299,849,338,1146,645
1206,494,1002,501,1224,309,847,333,1129,656
1201,501,989,502,1237,326,843,336,1111,659
1201,491,988,498,1236,331,834,344,1121,649
1201,485,988,497,1233,329,826,348,1128,642
1203,484,993,507,1237,337,825,358,1132,649
1211,479,995,497,1239,335,826,364,1143,631
1208,461,990,484,1243,329,824,360,1142,608
1211,446,995,466,1247,319,824,349,1151,582
1211,423,995,450,1253,306,827,334,1147,567
1210,417,991,437,1256,294,823,318,1144,561
1208,400,984,410,1270,290,824,303,1136,531
1205,379,977,396,1277,281,825,288,1129,513
1022,650,792,582,1266,448,842,304,846,827
1001,656,775,582,1255,459,834,304,824,826
974,635,748,566,1243,458,827,296,793,798
976,622,742,553,1235,456,821,285,797,793
977,625,743,557,1236,451,819,279,795,797
977,626,742,558,1235,453,816,280,796,794
980,620,744,547,1235,448,816,282,797,780
986,609,748,536,1237,444,819,279,803,767
995,594,754,525,1238,439,821,274,808,753
998,591,758,520,1244,441,825,267,815,752
998,612,760,541,1267,470,815,275,811,792
988,652,753,578,1266,495,809,283,801,836
965,680,738,599,1249,509,800,293,780,855
949,691,725,613,1233,514,795,298,767,864
946,696,722,615,1230,513,793,300,767,865
945,696,722,615,1229,510,785,302,762,867
945,697,721,617,1227,510,784,302,763,869
945,698,721,619,1233,517,782,303,763,873
947,698,722,621,1230,513,785,302,768,873
948,698,721,621,1227,511,789,300,768,873
945,700,721,622,1225,507,790,299,766,874
945,699,722,623,1227,506,794,299,766,874
945,698,721,621,1225,501,808,298,766,873
943,695,719,619,1213,493,806,295,763,870
936,695,713,620,1222,502,804,294,756,869
934,694,710,620,1216,500,795,295,753,870
936,701,712,623,1220,504,796,296,756,874
938,702,715,623,1220,504,795,295,759,876
938,700,716,622,1222,503,795,295,760,875
938,702,714,623,1222,503,797,295,759,876
937,703,714,625,1220,502,795,296,759,878
938,704,715,624,1221,503,795,296,760,879
939,703,716,624,1223,502,795,296,760,878
939,702,716,624,1222,501,795,295,759,877
937,703,714,626,1219,496,795,296,760,878
937,701,713,624,1197,481,795,298,758,877
936,702,711,627,1199,493,794,298,756,877
933,701,710,627,1203,492,791,297,755,877
933,703,711,627,1208,492,790,297,756,879
936,706,713,629,1212,493,792,296,758,880
938,704,714,630,1214,495,793,297,761,881
938,705,713,630,1215,497,793,297,760,882
937,707,714,630,1214,496,792,297,760,881
937,707,712,631,1214,498,792,297,759,882
938,707,713,631,1214,498,792,297,760,883
937,707,712,631,1211,495,792,297,761,882
937,706,712,632,1210,495,792,298,759,883
935,705,712,630,1211,496,791,299,759,881
933,703,710,628,1209,494,791,297,757,881
934,706,711,630,1201,491,795,298,757,883
937,706,711,632,1204,501,789,302,757,885
935,708,710,633,1204,499,788,301,756,885
934,707,709,632,1204,496,786,300,755,885
934,708,711,634,1206,499,785,301,760,887
937,708,711,636,1208,502,786,301,765,889
937,707,711,634,1213,503,787,301,761,886
937,707,712,634,1214,503,787,301,761,887
936,707,711,634,1213,503,786,301,759,885
935,708,710,633,1213,503,785,301,759,885
935,708,711,633,1213,503,786,299,759,886
937,708,713,635,1214,504,787,300,762,887
939,708,714,637,1216,505,788,299,762,889
939,709,714,636,1216,503,789,300,763,889
938,708,714,637,1214,504,788,299,765,889
935,710,712,636,1213,503,787,300,765,890
935,710,712,636,1214,503,787,300,764,890
936,709,713,636,1213,503,788,300,765,890
938,710,713,636,1214,503,788,300,765,889
937,709,712,635,1214,502,788,300,763,891
935,710,710,636,1214,502,787,301,762,892
934,711,711,637,1213,503,787,301,765,892
935,710,711,636,1214,503,787,301,765,892
936,710,712,637,1214,503,788,301,765,891
936,711,712,638,1213,502,788,300,764,891
935,712,711,638,1214,503,788,300,764,893
935,712,712,638,1215,503,788,300,764,893
936,711,712,638,1215,504,789,300,763,892
936,710,712,637,1215,504,789,300,765,894
937,710,712,637,1214,503,789,301,764,894
936,712,712,639,1215,504,788,302,764,895
935,711,711,638,1214,504,787,302,764,895
936,712,712,637,1214,503,788,302,766,895
936,712,712,637,1214,503,790,301,766,894
934,713,712,638,1214,504,788,301,765,895
934,714,711,638,1213,503,788,301,764,895
934,713,711,637,1213,502,788,301,762,894
936,711,712,637,1214,503,788,301,763,894
936,711,712,637,1215,503,788,301,764,894
936,712,712,637,1213,503,788,301,763,894
934,711,712,637,1214,504,788,301,764,894
934,710,710,637,1214,504,788,301,764,893
934,711,711,637,1213,504,788,301,765,894
936,711,713,637,1213,503,788,301,764,896
935,713,713,638,1214,504,789,301,763,896
934,712,712,639,1211,503,788,301,764,897
934,713,711,639,1211,505,787,301,763,897
936,714,713,638,1205,500,789,302,765,896
937,712,713,637,1199,495,793,304,768,889
937,708,713,633,1210,499,791,305,764,886
950,713,728,630,1221,497,802,303,779,881
1386,713,1159,634,1646,505,1207,303,1220,881
1422,709,1189,637,1682,504,1242,302,1246,884
1438,708,1206,633,1703,506,1262,301,1262,881
1439,708,1207,632,1705,508,1262,302,1263,881
1439,708,1207,632,1705,510,1263,301,1262,883
1437,708,1207,632,1704,509,1262,301,1263,882
1435,708,1206,633,1704,509,1262,302,1262,883
1435,708,1205,633,1698,509,1262,302,1261,884
1433,707,1206,632,1702,508,1262,302,1260,884
1432,707,1204,634,1700,506,1262,303,1258,884
1432,707,1203,635,1699,504,1262,302,1258,884
1433,709,1204,634,1704,508,1261,302,1260,885
1434,709,1205,633,1706,510,1262,302,1261,886
1434,708,1205,634,1705,510,1262,301,1261,886
1434,709,1205,633,1705,508,1262,302,1261,885
1433,709,1204,635,1705,509,1262,302,1261,887
1432,709,1202,637,1705,509,1261,302,1260,887
1431,709,1203,636,1706,508,1261,302,1262,886
1431,708,1204,634,1704,506,1261,303,1260,885
1431,708,1202,636,1704,507,1262,303,1260,886
1430,708,1201,638,1701,507,1261,303,1258,887
1433,708,1204,635,1707,511,1262,301,1259,889
1434,709,1205,635,1707,511,1263,302,1260,888
1433,708,1204,635,1706,509,1263,302,1260,887
1433,708,1203,637,1704,509,1262,302,1261,888
1433,708,1203,637,1703,509,1262,302,1262,888
1433,707,1203,637,1705,509,1262,301,1262,887
1433,707,1203,635,1706,509,1263,302,1261,887
1432,708,1203,635,1704,508,1262,302,1260,887
1431,708,1203,636,1703,508,1262,301,1260,887
1431,709,1203,635,1703,509,1263,302,1259,889
1433,709,1203,637,1705,511,1263,301,1258,890
1432,709,1203,637,1704,510,1263,302,1260,889
1433,708,1204,637,1706,511,1263,304,1260,890
1433,708,1204,636,1707,511,1263,303,1260,889
1433,708,1204,636,1707,510,1263,304,1260,889
1433,711,1204,636,1707,512,1262,304,1259,891
1433,711,1204,637,1706,514,1263,304,1260,892
1432,711,1203,638,1705,513,1261,305,1256,893
1432,710,1201,639,1704,511,1261,304,1260,892
1433,711,1203,638,1705,512,1261,305,1260,892
1433,711,1204,638,1707,512,1264,304,1260,892
1433,711,1204,637,1707,513,1264,304,1260,891
1431,711,1202,639,1704,510,1262,303,1258,890
1428,713,1199,640,1700,510,1256,304,1258,891
1432,714,1202,641,1704,514,1254,305,1259,893
1433,714,1203,641,1705,514,1252,305,1260,893
1431,714,1201,643,1705,514,1252,305,1256,894
1428,715,1199,643,1702,513,1250,306,1253,895
1427,716,1200,643,1702,513,1249,304,1253,896
1429,715,1201,643,1701,513,1247,306,1255,896
1429,715,1201,642,1703,512,1245,308,1254,895
1428,714,1199,643,1701,510,1238,308,1254,895
1428,714,1198,643,1701,511,1233,310,1254,895
1427,717,1200,643,1700,511,1233,311,1253,895
1402,729,1178,650,1681,514,1214,316,1230,903
1403,729,1178,649,1681,515,1212,317,1229,904
1404,728,1178,650,1681,514,1213,316,1231,903
1383,731,1158,651,1662,515,1197,318,1208,899
1359,732,1134,652,1641,519,1175,315,1182,902
1243,732,1021,654,1527,518,1074,312,1071,901
1241,731,1017,653,1522,518,1070,311,1068,901
1240,732,1014,648,1519,518,1066,311,1067,900
1232,731,1011,648,1509,518,1061,314,1067,903
1232,731,1010,648,1509,518,1060,314,1065,902
1232,731,1010,649,1509,518,1060,314,1066,903
1233,730,1010,648,1509,517,1060,314,1064,903
1233,730,1011,647,1509,518,1061,314,1064,903
1233,730,1011,648,1508,518,1060,315,1064,902
1233,730,1011,648,1508,518,1060,315,1065,903
1235,731,1011,650,1509,518,1062,315,1066,903
1238,731,1013,650,1512,519,1064,316,1067,903
1239,730,1014,651,1513,519,1065,315,1067,904
1237,731,1013,649,1513,519,1064,315,1067,903
1234,731,1011,650,1511,519,1062,316,1066,903
1234,730,1011,649,1510,519,1061,316,1065,903
1234,731,1012,648,1511,518,1062,314,1067,902
1235,730,1013,648,1512,518,1064,314,1067,902
1235,730,1013,648,1511,517,1063,315,1067,902
1235,728,1012,647,1510,516,1062,315,1066,900
1234,728,1011,649,1509,517,1061,315,1066,899
1234,728,1011,647,1508,517,1060,315,1065,898
1234,729,1012,647,1508,516,1062,315,1066,899
1235,730,1013,648,1511,517,1062,314,1067,901
1235,730,1012,648,1510,517,1062,314,1067,902
1233,730,1011,647,1508,516,1061,314,1066,901
1231,730,1010,648,1509,516,1060,315,1065,902
1231,731,1009,648,1507,517,1058,316,1064,902
1227,731,1008,647,1504,516,1056,315,1060,901
1224,728,1003,646,1503,515,1052,314,1056,900
1220,727,1000,649,1500,514,1048,313,1055,901
1219,726,995,652,1499,515,1045,312,1049,901
1218,728,995,653,1498,517,1046,313,1049,903
1217,730,993,654,1497,517,1045,313,1049,902
1216,729,992,653,1497,518,1044,313,1047,902
1215,728,992,652,1495,517,1044,313,1046,903
1215,729,992,653,1496,517,1044,313,1046,903
1217,729,993,653,1496,518,1044,313,1046,903
1215,728,992,652,1495,516,1044,312,1046,903
1215,726,991,651,1495,516,1043,313,1046,901
1218,726,992,652,1494,516,1044,312,1048,901
1217,725,991,650,1494,515,1044,312,1045,901
1213,727,989,649,1491,515,1043,314,1042,901
1211,728,989,650,1489,516,1041,314,1041,902
1211,728,988,649,1490,516,1041,314,1041,901
1210,723,987,645,1488,514,1039,314,1037,899
1207,725,984,644,1486,515,1034,313,1034,901
1206,726,983,646,1485,515,1031,315,1034,903
1206,726,982,645,1484,515,1032,313,1033,902
1204,724,979,644,1481,513,1030,314,1030,900
1204,724,979,644,1481,513,1029,313,1030,899
1203,725,979,644,1482,514,1028,314,1029,899
1202,725,978,646,1483,515,1028,314,1028,900
1203,725,979,645,1482,515,1028,315,1029,901
1203,725,979,645,1482,515,1028,314,1029,901
1203,725,978,646,1481,514,1027,314,1030,901
1199,727,978,647,1479,514,1026,314,1027,900
1198,727,976,649,1477,515,1025,314,1027,900
1200,725,975,650,1476,515,1025,313,1025,900
1197,724,972,648,1474,514,1023,313,1024,899
1196,722,969,648,1473,514,1022,313,1024,900
1194,723,969,646,1470,515,1021,313,1022,900
1192,724,967,646,1467,514,1019,313,1021,899
1188,722,963,645,1463,517,1017,313,1018,897
1184,726,961,644,1462,517,1013,314,1015,897
1182,728,960,645,1460,517,1010,314,1011,897
