2.215310362003482396e+02,4.130484233113594428e+02,5.048732514205917141e+02,2.435898191632811347e+02,4.941710230274535434e+02,3.904676683158286892e+02,2.488453334905036911e+02,3.991014908516378910e+02,6.492495668077107212e+02,6.370094190826380327e+02
2.245885126180767202e+02,4.109075321772527332e+02,5.028727473228192366e+02,2.424396832203836993e+02,4.892371613031863831e+02,3.860116578550445752e+02,2.548038461248181363e+02,3.904151636399385552e+02,6.460417943136496888e+02,6.376284184381997875e+02
2.272707636278806547e+02,3.968689960175775582e+02,5.050990001969910850e+02,2.437067910420224734e+02,4.876279319317137038e+02,3.921186045063406596e+02,2.522399651125887772e+02,3.999124904275934114e+02,6.345407788314317941e+02,6.404279818996043332e+02
2.287203532701014410e+02,4.096498504820916082e+02,5.181167822026227441e+02,2.351276249188937868e+02,4.918089059787347992e+02,4.000924893071600650e+02,2.519245918920977374e+02,3.996623574969251536e+02,6.377789585742069676e+02,6.475214282168583395e+02
2.551587740995790341e+02,3.870878453271298554e+02,5.084102674022230985e+02,2.424706167765488374e+02,4.720010593208451724e+02,3.654107278118692648e+02,2.638370709358334238e+02,3.899358921669048073e+02,6.168054798718960683e+02,6.235743740725720272e+02
2.570175091311874098e+02,3.733014867369269041e+02,5.045284927533825794e+02,2.518134229940890236e+02,4.592210796555402226e+02,3.582861984503450117e+02,2.735031992500270803e+02,3.861670622929925685e+02,6.126793614934323386e+02,6.269138696822714110e+02
2.570019455179279362e+02,3.710121291817829388e+02,5.023474892940145082e+02,2.534324367558344022e+02,4.522167621838005402e+02,3.520809565994730406e+02,2.798463864337004452e+02,3.819960732782471950e+02,6.120735249951593460e+02,6.274719117219510736e+02
2.560488234692750780e+02,3.730214471045867413e+02,5.069684408323658431e+02,2.495756398369039459e+02,4.542994607084626750e+02,3.595552808679076975e+02,2.800446392988089315e+02,3.823140070674889444e+02,6.113665021899711292e+02,6.342184166357833419e+02
2.581937257177253855e+02,3.721343843291022608e+02,5.079468476130155068e+02,2.482780699135547877e+02,4.554426418331950686e+02,3.627147639675010282e+02,2.770018050482703984e+02,3.794443305677395415e+02,6.084159761216005791e+02,6.334161349381621449e+02
2.612316979235100689e+02,3.730335105590381204e+02,4.990881685634312817e+02,2.526341227942100431e+02,4.615105632593906080e+02,3.527676289003853753e+02,2.734264069178395857e+02,3.816975242256622209e+02,6.124132591641040335e+02,6.203168545187209020e+02
2.600480724789168789e+02,3.540127116361783806e+02,4.872627627882105799e+02,2.572333570904053772e+02,4.415087768097028516e+02,3.324154027718932412e+02,2.818226392609365689e+02,3.801710141502110787e+02,5.989073384088727607e+02,6.100524567608920279e+02
2.602325882744127057e+02,3.400941046239996126e+02,4.778001674340434874e+02,2.573868683519032743e+02,4.320937398296809420e+02,3.220062111202204846e+02,2.788781095747746122e+02,3.777366807711424599e+02,5.849649562153274474e+02,5.968927876930663388e+02
2.641893260523596609e+02,3.370726924566865819e+02,4.742003795865203415e+02,2.650018867857359055e+02,4.318078276270591118e+02,3.166228039797512679e+02,2.859965034751299413e+02,3.756168260341913765e+02,5.895421952668019685e+02,5.984847533563407751e+02
2.622308143601739516e+02,3.430524741202138443e+02,4.790511454949252084e+02,2.629448611401257381e+02,4.368661122128838201e+02,3.257376244771242000e+02,2.849298159196401343e+02,3.763362857870603762e+02,5.941658017759016275e+02,6.060775527933698186e+02
2.621545345783665653e+02,3.450362299817223288e+02,4.794882688867372167e+02,2.651735280905693912e+02,4.374528546026417075e+02,3.253797781055239398e+02,2.876421387766403086e+02,3.763362857870603762e+02,5.984287760460721302e+02,6.087051831551954137e+02
2.620934947685653924e+02,3.510128202786901284e+02,4.810155922628704275e+02,2.627717640843475237e+02,4.418653641099288620e+02,3.274828239770751566e+02,2.862516375499012042e+02,3.764704503676218224e+02,6.018679257112809182e+02,6.091182151274085754e+02
