2.149325475585305583e+02,3.512947480393067394e+02,4.702690719152174665e+02,2.595380511601333637e+02,4.517388626186593683e+02,3.690975480818045185e+02,2.406075643033693154e+02,3.855191305240247175e+02,6.044766331298505975e+02,6.087175042661415318e+02
2.154553317975677373e+02,3.536961973219389961e+02,4.744818226233751375e+02,2.549509756796392423e+02,4.508347812669293262e+02,3.681548587211636914e+02,2.401686907155052211e+02,3.893712881042977187e+02,6.019310591753843482e+02,6.074150146316767405e+02
2.123393510397919499e+02,3.547393409251361618e+02,4.759716378104897103e+02,2.518134229940890236e+02,4.450078650990339497e+02,3.662308015445997285e+02,2.383988255004625785e+02,3.876248186068585824e+02,5.988739433303138640e+02,6.041564366950003659e+02
2.123393510397919499e+02,3.575947426906609508e+02,4.780230119983764894e+02,2.563298656028985079e+02,4.468937233839831151e+02,3.702026472082553710e+02,2.429176815301842112e+02,3.845204805988882413e+02,6.063604538556253374e+02,6.126279458202996011e+02
2.128497122384711986e+02,3.572394155185007207e+02,4.731437413725346914e+02,2.584956479324168299e+02,4.546746089237884689e+02,3.782274448000832194e+02,2.344632167313243940e+02,3.762246669212426582e+02,6.079802628375365430e+02,6.116575839470970095e+02
2.138457387931777305e+02,3.592213802100314979e+02,4.745113275781727680e+02,2.571575392633861838e+02,4.568872946362155290e+02,3.778954881974644309e+02,2.344013651837377950e+02,3.793375805268968861e+02,6.086788972849313950e+02,6.111996400522500608e+02
2.126805115660577030e+02,3.539901128562773920e+02,4.709861993731875600e+02,2.558124312851116997e+02,4.526742758319717268e+02,3.734715517947786338e+02,2.318124241709231512e+02,3.811889295349486133e+02,6.022001328462158654e+02,6.044005294504629546e+02
2.126805115660577030e+02,3.520127838587683868e+02,4.737953144555146423e+02,2.531481779511754553e+02,4.510543204537564179e+02,3.753624914665821848e+02,2.343608329051592989e+02,3.841054542700480852e+02,5.986192445954272898e+02,6.085474509025569887e+02
2.133963448609183615e+02,3.527066769994580113e+02,4.730803314448826313e+02,2.531244753080981695e+02,4.480401767698963909e+02,3.703039292257104762e+02,2.348829495727605945e+02,3.821583441454602053e+02,5.982056502575013610e+02,6.043053863734792230e+02
1.757555120046025650e+02,2.429588442514493067e+02,3.320993827154757128e+02,1.950205117417139888e+02,3.522853956666384647e+02,2.954183474329243495e+02,1.848161248376342201e+02,2.607316628259790150e+02,4.372001829825783830e+02,4.658422479767158393e+02
