2.142335174523351782e+02,1.717731061604231400e+02,3.242252303569233618e+02,1.722614292289484013e+02,3.162941668763431267e+02,1.796273921204669648e+02,1.802054383197133234e+02,3.347237667092075526e+02,3.406170870640520434e+02,3.551056180912940476e+02
2.132838484273949859e+02,1.717731061604231400e+02,3.239567872417554213e+02,1.722614292289484013e+02,3.149412643652781298e+02,1.796273921204669648e+02,1.804217281815025729e+02,3.337933492447085655e+02,3.406170870640520434e+02,3.555418400132394936e+02
2.132346125749757277e+02,1.721540008248428819e+02,3.239567872417554213e+02,1.716420694352057694e+02,3.162941668763431267e+02,1.805796223276591093e+02,1.802054383197133234e+02,3.347909795678491491e+02,3.406170870640520434e+02,3.559957864919190342e+02
2.132838484273949859e+02,1.730780170905594844e+02,3.245196450139806075e+02,1.730462365958878763e+02,3.162941668763431267e+02,1.805796223276591093e+02,1.812318956475377263e+02,3.347909795678491491e+02,3.428483629828207313e+02,3.573261815204701861e+02
2.122851855405835977e+02,1.726991603917054476e+02,3.245196450139806075e+02,1.724296958183247455e+02,3.145313974788526821e+02,1.808867048735202161e+02,1.812318956475377263e+02,3.337933492447085655e+02,3.418435314584729667e+02,3.577778640441579796e+02
2.132838484273949859e+02,1.726991603917054476e+02,3.245196450139806075e+02,1.730462365958878763e+02,3.154124284171440422e+02,1.805796223276591093e+02,1.812318956475377263e+02,3.337933492447085655e+02,3.423448553724737735e+02,3.573261815204701861e+02
2.122357180118370081e+02,1.726991603917054476e+02,3.245196450139806075e+02,1.732195139122610499e+02,3.150063491423625237e+02,1.818378398463862027e+02,1.812318956475377263e+02,3.337933492447085655e+02,3.427097897638758468e+02,3.586697645467206144e+02
2.122357180118370081e+02,1.730780170905594844e+02,3.236943002278538870e+02,1.726093856080833291e+02,3.158860554060593699e+02,1.815323662601245474e+02,1.818185909086306822e+02,3.337933492447085655e+02,3.427097897638758468e+02,3.586697645467206144e+02
2.122357180118370081e+02,1.730780170905594844e+02,3.245196450139806075e+02,1.732195139122610499e+02,3.158860554060593699e+02,1.818378398463862027e+02,1.812318956475377263e+02,3.347909795678491491e+02,3.432098483435462413e+02,3.586697645467206144e+02
2.121909517392294333e+02,1.713971995103770780e+02,3.247845439672275916e+02,1.740114938732496626e+02,3.141273627050022128e+02,1.821482912354656207e+02,1.812318956475377263e+02,3.337933492447085655e+02,3.422119226444338551e+02,3.591225417597731280e+02
2.122357180118370081e+02,1.723252738283041197e+02,3.242252303569233618e+02,1.730462365958878763e+02,3.141273627050022128e+02,1.802498266295976350e+02,1.798360364331909977e+02,3.336615051215827634e+02,3.418435314584729667e+02,3.559957864919190342e+02
2.122357180118370081e+02,1.713971995103770780e+02,3.242252303569233618e+02,1.738332534355840551e+02,3.136510800236466707e+02,1.802498266295976350e+02,1.806488306078951496e+02,3.337259354620194927e+02,3.418435314584729667e+02,3.568865365911132130e+02
2.111918559035835585e+02,1.708478855590551291e+02,3.220077638815561158e+02,1.720029069521791598e+02,3.136510800236466707e+02,1.799360997687790302e+02,1.810110493864946477e+02,3.327281172368815874e+02,3.399794111413219184e+02,3.564519602975974522e+02
2.111918559035835585e+02,1.708478855590551291e+02,3.222809333485305388e+02,1.728004629623427775e+02,3.136510800236466707e+02,1.793014221917941313e+02,1.818185909086306822e+02,3.336615051215827634e+02,3.408474732193272416e+02,3.569103528899098592e+02
2.111918559035835585e+02,1.704699386988802701e+02,3.228374203836971787e+02,1.726093856080833291e+02,3.127714820759719032e+02,1.802498266295976350e+02,1.804217281815025729e+02,3.327281172368815874e+02,3.399794111413219184e+02,3.564519602975974522e+02
2.111918559035835585e+02,1.713971995103770780e+02,3.228374203836971787e+02,1.742010332919985842e+02,3.132491021535416849e+02,1.802498266295976350e+02,1.820439507371777381e+02,3.326634936388421693e+02,3.425857556875358227e+02,3.582317685521483668e+02
2.111516043036377255e+02,1.713971995103770780e+02,3.236680398185770855e+02,1.754137964927502367e+02,3.137291825763105635e+02,1.815158395292267528e+02,1.800694310536910621e+02,3.336615051215827634e+02,3.435767745351830627e+02,3.577778640441579796e+02
2.122357180118370081e+02,1.719563898202099494e+02,3.247845439672275916e+02,1.752369823981227910e+02,3.132491021535416849e+02,1.811987858678970156e+02,1.808867048735202161e+02,3.327281172368815874e+02,3.435767745351830627e+02,3.582192066319169044e+02
2.122357180118370081e+02,1.706604816587601192e+02,3.242252303569233618e+02,1.730462365958878763e+02,3.118926097232828170e+02,1.802498266295976350e+02,1.798360364331909977e+02,3.317303121513015753e+02,3.399794111413219184e+02,3.559957864919190342e+02
2.121508896988179060e+02,1.697291960742170147e+02,3.231129833355508936e+02,1.760255663248949816e+02,3.123715736106600502e+02,1.802498266295976350e+02,1.800694310536910621e+02,3.316654941352808237e+02,3.422119226444338551e+02,3.564337245547901034e+02
2.121508896988179060e+02,1.715925406304131968e+02,3.236680398185770855e+02,1.748056063174176415e+02,3.133368794125581189e+02,1.811987858678970156e+02,1.812318956475377263e+02,3.316036791110738022e+02,3.429650127928503593e+02,3.582317685521483668e+02
2.121909517392294333e+02,1.738188712424517064e+02,3.259094966397880171e+02,1.744018348527331170e+02,3.146966793596653247e+02,1.840489065438857779e+02,1.840244548966250875e+02,3.327281172368815874e+02,3.450985366529391740e+02,3.635945544146666748e+02
