1.640121946685672683e+01,3.001666203960726875e+01,1.902629759044044633e+01,2.716615541441224835e+01,4.627094120503709718e+01,4.491102314577123877e+01,4.588027898781784586e+01,5.024937810560444973e+01,3.626980007503324721e+00
1.700000000000000000e+01,2.954657340538831534e+01,2.109502310972898798e+01,2.507987240796890660e+01,4.401136216933077350e+01,4.257933771208753626e+01,4.535416188179426911e+01,4.809365862564419558e+01,3.605240262590599265e+00
1.769180601295413169e+01,1.902629759044044633e+01,2.416609194718914466e+01,2.325940669922601600e+01,4.504442251822083421e+01,4.332435804486893716e+01,4.657252408878007088e+01,4.304648650006176780e+01,2.883609149846882325e+00
1.612451549659709826e+01,1.615549442140351033e+01,2.475883680627989492e+01,2.332380757938120297e+01,4.627094120503709718e+01,4.472135954999579610e+01,4.753945729601885262e+01,4.401136216933077350e+01,2.709184878019255560e+00
2.109502310972898798e+01,1.140175425099137918e+01,2.901723625709381693e+01,2.308679276123039159e+01,4.517742799230607176e+01,3.959797974644666141e+01,4.920365840057017692e+01,4.317406628984580408e+01,2.077484069246893661e+00
2.420743687382040932e+01,1.252996408614166768e+01,2.624880949681337583e+01,2.102379604162863913e+01,4.879549159502340672e+01,3.807886552931954327e+01,5.024937810560444973e+01,3.992492955535426091e+01,1.925501978805836956e+00
2.701851217221259205e+01,1.476482306023340030e+01,2.600000000000000000e+01,2.473863375370596174e+01,5.390732788777421547e+01,4.220189569201838253e+01,5.080354318352215159e+01,4.081666326391709987e+01,1.936616901848703165e+00
2.475883680627989492e+01,1.431782106327635340e+01,3.008321791298264714e+01,2.531797780234432693e+01,6.074537019394976056e+01,5.223983154643590865e+01,4.972926703662542280e+01,4.393176527297759293e+01,2.352473082597485998e+00
2.193171219946130890e+01,1.431782106327635340e+01,2.879236009777593708e+01,2.816025568065744622e+01,6.530696746902277994e+01,5.375872022286245056e+01,4.500000000000000000e+01,4.741307836451878899e+01,2.665035782677275034e+00
2.140093455903269515e+01,1.456021977856103611e+01,2.863564212655270680e+01,2.942787793912432193e+01,6.239390995922598648e+01,5.348831648126532912e+01,4.119465984809195902e+01,4.522167621838005402e+01,2.685878387782266952e+00
