2.969848480983499428e+01,2.886173937932362321e+01,2.886173937932362321e+01,2.969848480983499428e+01,4.651881339845203200e+01,5.738466694161429160e+01,4.134005321718877468e+01,4.204759208325727826e+01,3.724177702916053434e+00
2.483948469674844262e+01,2.549509756796392423e+01,2.789265136196270589e+01,3.047950130825634218e+01,4.472135954999579610e+01,5.478138369920934991e+01,4.104875150354758517e+01,4.310452412450461424e+01,3.810551224409213678e+00
1.627882059609970611e+01,2.370653918225939449e+01,2.505992817228333536e+01,3.041381265149109936e+01,3.956008088970496317e+01,5.099019513592784847e+01,4.201190307520000999e+01,4.101219330881975367e+01,4.071432395361885170e+00
1.204159457879229578e+01,2.256102834535695578e+01,2.302172886644267535e+01,2.842534080710379030e+01,3.733630940518894192e+01,5.015974481593781320e+01,4.110960958218893069e+01,4.204759208325727826e+01,4.242275944232730467e+00
1.303840481040529831e+01,2.184032966784155505e+01,2.420743687382040932e+01,2.729468812791236232e+01,3.534119409414458346e+01,5.028916384272063311e+01,3.982461550347975532e+01,4.204759208325727826e+01,4.293986063433486322e+00
1.414213562373095101e+01,2.531797780234432693e+01,2.267156809750926882e+01,2.954657340538831534e+01,3.466987164671942878e+01,5.217278984298232558e+01,4.022437072223753063e+01,4.101219330881975367e+01,4.324070262212224236e+00
1.513274595042155646e+01,2.408318915758459156e+01,2.051828452868319275e+01,2.915475947422650194e+01,3.538361202590826338e+01,5.632051136131489244e+01,4.134005321718877468e+01,4.210700654285459876e+01,4.245966170367921677e+00
1.503329637837290811e+01,2.517935662402834396e+01,2.193171219946130890e+01,2.879236009777593708e+01,3.580502757993631491e+01,5.800000000000000000e+01,4.248529157249600274e+01,4.100000000000000000e+01,4.143461964202077574e+00
1.600000000000000000e+01,2.707397274136176790e+01,2.332380757938120297e+01,2.692582403567251959e+01,3.982461550347975532e+01,6.350590523722971170e+01,4.205948168962618183e+01,4.176122603564220270e+01,4.165123621291450640e+00
1.600000000000000000e+01,2.601922366251537611e+01,2.302172886644267535e+01,2.886173937932362321e+01,4.295346318982905842e+01,6.413267497929585659e+01,4.119465984809195902e+01,3.801315561749642313e+01,3.989961638703380942e+00
1.503329637837290811e+01,2.507987240796890660e+01,2.343074902771996193e+01,2.912043955712207222e+01,4.976946855251721757e+01,6.530696746902277994e+01,3.905124837953326988e+01,3.661966684720110976e+01,3.854537220898653249e+00
1.513274595042155646e+01,2.402082429892862692e+01,2.441311123146740414e+01,2.863564212655270680e+01,5.220153254455274805e+01,6.670832032063167105e+01,3.931920650267500150e+01,3.623534186398687496e+01,3.843752882652530012e+00
1.603121954188139853e+01,2.418677324489564739e+01,2.332380757938120297e+01,3.114482300479487265e+01,5.536244214266563546e+01,6.912307863514182316e+01,3.929376540877699853e+01,3.324154027718932269e+01,3.850932531685771210e+00
1.700000000000000000e+01,2.308679276123039159e+01,2.247220505424423109e+01,3.125699921617556853e+01,5.700877125495689768e+01,6.964194138592060312e+01,3.921734310225515685e+01,3.264965543462901820e+01,3.743331134639266811e+00
1.627882059609970611e+01,2.302172886644267535e+01,2.267156809750926882e+01,3.132091952673165025e+01,5.966573556070519402e+01,7.088018058667739751e+01,4.295346318982905842e+01,3.312099032335839155e+01,3.524573298835239399e+00
1.414213562373095101e+01,2.500000000000000000e+01,2.408318915758459156e+01,3.132091952673165025e+01,6.281719509815764013e+01,7.156814934033155851e+01,4.159326868617084472e+01,3.264965543462901820e+01,3.590756296975656348e+00
1.300000000000000000e+01,2.517935662402834396e+01,2.280350850198275836e+01,3.080584360149872580e+01,6.063827174318213054e+01,7.156814934033155851e+01,4.204759208325727826e+01,3.176476034853718033e+01,3.688381494479040512e+00
1.676305461424021104e+01,2.624880949681337583e+01,2.184032966784155505e+01,3.001666203960726875e+01,5.510898293381941926e+01,6.862215385719105143e+01,3.862641583165593318e+01,3.140063693621516450e+01,3.976811052997435425e+00
1.500000000000000000e+01,2.865309756378880479e+01,2.121320343559642652e+01,2.942787793912432193e+01,5.277309920783504538e+01,6.484597134749390079e+01,3.939543120718441571e+01,3.720215047547655018e+01,4.169363056824310299e+00
2.000000000000000000e+01,3.138470965295043058e+01,2.109502310972898798e+01,3.162277660168379256e+01,4.949747468305832854e+01,6.140032573203500732e+01,3.935733730830885690e+01,3.689173349139343117e+01,4.220448295900361302e+00
2.126029162546929996e+01,3.001666203960726875e+01,2.209072203437452231e+01,2.954657340538831534e+01,4.909175083453430943e+01,6.021627686929839030e+01,3.807886552931954327e+01,3.807886552931954327e+01,4.213809350317451852e+00
2.267156809750926882e+01,3.101612483854164637e+01,2.400000000000000000e+01,2.973213749463701205e+01,4.704253394535630406e+01,5.780138406647370175e+01,3.944616584663204151e+01,3.891015291668743714e+01,4.082655487120883109e+00
2.545584412271571040e+01,3.228002478313794654e+01,2.302172886644267535e+01,2.973213749463701205e+01,4.700000000000000000e+01,5.903388857258176614e+01,3.894868418830089496e+01,3.935733730830885690e+01,4.048033174931931377e+00
2.545584412271571040e+01,3.162277660168379256e+01,2.300000000000000000e+01,3.008321791298264714e+01,4.700000000000000000e+01,6.044005294504630399e+01,3.944616584663204151e+01,3.847076812334268681e+01,4.056628072534707030e+00
2.690724809414741969e+01,3.395585369269929288e+01,2.400000000000000000e+01,2.941088233970548416e+01,4.804164859785725383e+01,6.171709649683788967e+01,3.944616584663204151e+01,3.935733730830885690e+01,4.005849929218118000e+00
2.765863337187866122e+01,3.275667870831839679e+01,2.202271554554523902e+01,2.816025568065744622e+01,5.015974481593781320e+01,6.236986451805070431e+01,3.911521443121588959e+01,3.939543120718441571e+01,3.956179604980035958e+00
2.701851217221259205e+01,3.178049716414140846e+01,1.923538406167134340e+01,2.915475947422650194e+01,5.048762224545735222e+01,6.370243323453194506e+01,3.827531841800927737e+01,3.807886552931954327e+01,4.046664466157622542e+00
2.842534080710379030e+01,3.361547262794321966e+01,2.022374841615668473e+01,3.008321791298264714e+01,4.850773134253961416e+01,6.224146527838173881e+01,3.827531841800927737e+01,3.807886552931954327e+01,4.032690220577259232e+00
2.765863337187866122e+01,3.269556544854363267e+01,2.039607805437113797e+01,2.915475947422650194e+01,4.627094120503709718e+01,5.800000000000000000e+01,3.720215047547655018e+01,3.900000000000000000e+01,4.041983400290503070e+00
2.745906043549196340e+01,3.400000000000000000e+01,1.746424919657297892e+01,2.879236009777593708e+01,4.204759208325727826e+01,5.522680508593630577e+01,3.780211634287159939e+01,3.848376280978771291e+01,4.109824725213279351e+00
2.163330765278393741e+01,3.080584360149872580e+01,1.772004514666934938e+01,2.692582403567251959e+01,4.301162633521313694e+01,5.240229002629560995e+01,3.841874542459709119e+01,4.049691346263317371e+01,4.185046328388254189e+00
1.843908891458577415e+01,3.023243291566194912e+01,1.664331697709323876e+01,2.500000000000000000e+01,4.328972164382672361e+01,4.825971404805461873e+01,3.535533905932737753e+01,4.220189569201838253e+01,1.831291680811846456e+00
1.900000000000000000e+01,3.310589071449369669e+01,1.843908891458577415e+01,2.334523505985750447e+01,4.031128874149274566e+01,4.428317965096906050e+01,3.546829570193639825e+01,4.472135954999579610e+01,1.616578557308137709e+00
2.247220505424423109e+01,3.769615364994152884e+01,1.838477631085023489e+01,2.441311123146740414e+01,3.807886552931954327e+01,4.396589587396121601e+01,3.522782990761707111e+01,4.418144406874904462e+01,1.605504605020171560e+00
2.404163056034261459e+01,3.584689665786984136e+01,1.720465053408525335e+01,2.247220505424423109e+01,3.794733192202055250e+01,4.657252408878007088e+01,3.413209633175202384e+01,4.219004621945797595e+01,1.653467854631454514e+00
2.416609194718914466e+01,3.736308338453881106e+01,1.886796226411320632e+01,2.416609194718914466e+01,3.577708763999663688e+01,4.964876634922563881e+01,3.498571136907180090e+01,4.210700654285459876e+01,1.632235356219008171e+00
