Reyex,Reyey,Leyex,Leyey,Rearx,Reary,Learx,Leary,nosex,nosey
1119,524,935,508,1157,301,831,308,1028,677
1120,521,936,499,1164,309,837,302,1030,667
1126,501,939,484,1164,304,832,297,1036,648
1129,491,941,469,1161,296,829,289,1042,630
1135,488,947,468,1161,294,829,289,1051,629
1133,498,946,478,1162,296,830,291,1046,647
1125,508,940,492,1156,295,826,295,1038,663
1124,517,939,502,1154,295,826,300,1037,678
1121,526,938,515,1156,297,826,308,1037,691
1119,530,934,517,1154,298,826,309,1031,690
1119,525,935,513,1151,295,823,308,1032,684
1124,528,941,515,1154,299,829,312,1037,687
1125,526,942,516,1153,300,829,315,1042,689
1129,526,945,516,1153,299,829,314,1047,688
1132,527,949,517,1157,300,835,315,1050,689
1134,526,951,517,1158,299,838,316,1051,687
1136,520,952,513,1156,298,837,314,1056,677
1137,515,953,508,1151,295,833,313,1058,671
1136,511,953,505,1151,294,833,314,1061,670
1137,507,954,499,1149,293,832,311,1062,665
1138,507,955,500,1148,292,832,312,1064,666
1139,508,955,502,1150,294,833,315,1065,667
1140,513,955,508,1151,295,834,317,1062,672
1139,516,955,512,1152,298,836,319,1062,676
1138,516,955,512,1152,296,835,319,1062,675
1137,516,953,512,1150,295,834,319,1061,677
1137,516,953,513,1150,295,834,321,1059,678
1137,517,954,512,1150,295,834,320,1059,677
1137,516,954,512,1148,294,834,320,1058,676
1137,516,954,512,1149,294,835,319,1059,677
1138,516,955,513,1149,295,835,320,1060,677
1138,516,955,513,1149,295,835,320,1061,676
1140,517,957,514,1150,294,836,320,1063,678
1141,519,957,514,1152,295,837,322,1065,680
1140,516,956,513,1150,294,836,321,1064,677
1139,514,955,511,1147,293,835,321,1065,674
1138,515,955,512,1146,292,835,321,1064,676
1138,515,954,513,1145,291,833,321,1063,674
1137,514,954,512,1144,291,833,320,1065,672
1138,514,955,512,1146,292,833,321,1065,674
1139,514,955,512,1147,292,833,321,1065,676
1139,516,955,513,1147,291,835,321,1066,677
1137,518,954,515,1145,291,831,323,1062,680
1136,518,953,516,1145,291,830,324,1062,680
1136,518,953,516,1145,291,830,324,1061,680
1136,519,954,517,1145,292,830,324,1061,682
1136,519,954,518,1144,293,830,325,1061,683
1136,519,954,518,1144,292,830,325,1061,683
1136,519,954,518,1144,293,830,325,1060,683
1136,519,954,518,1144,293,831,326,1061,683
1137,519,954,519,1144,293,831,325,1060,684
1135,518,954,518,1144,293,830,325,1060,683
1134,518,953,517,1143,292,830,325,1059,682
1134,517,953,517,1143,292,830,325,1060,681
1134,517,953,516,1143,291,829,325,1060,681
1134,516,953,517,1142,291,829,325,1059,680
1134,516,953,516,1143,291,830,325,1060,680
1134,517,953,518,1143,291,831,325,1060,681
1135,519,953,518,1144,292,831,325,1061,682
1136,520,954,519,1144,291,831,325,1060,684
1136,520,953,519,1144,292,831,326,1060,685
1136,520,953,519,1144,291,830,326,1060,685
1135,520,952,520,1144,291,830,326,1060,686
1135,520,952,519,1143,291,830,325,1059,684
1134,518,952,518,1143,290,829,325,1060,683
1133,516,951,517,1143,290,828,325,1059,682
1133,516,951,517,1142,290,827,325,1059,680
1133,515,950,516,1141,290,826,324,1059,680
1134,516,951,517,1142,290,828,325,1059,680
1133,516,951,518,1143,291,828,325,1059,682
1135,518,953,519,1144,291,829,326,1062,683
1135,520,953,520,1144,291,829,326,1061,686
1135,520,952,520,1143,291,829,327,1061,685
1135,521,953,520,1143,291,829,326,1061,686
1135,521,952,521,1143,291,829,327,1061,687
1135,521,952,521,1143,292,829,327,1060,687
1134,521,952,521,1143,292,829,327,1061,686
1134,520,952,520,1142,291,828,326,1060,685
1133,519,952,519,1142,292,828,326,1061,685
1133,518,952,519,1141,290,828,326,1060,683
1133,518,952,518,1141,290,828,326,1060,682
1135,520,952,519,1142,290,828,326,1061,684
1135,520,953,520,1143,291,829,326,1061,686
1135,520,952,520,1143,291,828,326,1062,686
1135,521,952,522,1143,291,828,327,1060,687
1134,522,951,523,1143,292,828,328,1060,688
1134,521,951,522,1142,292,828,327,1060,687
1135,521,951,521,1142,291,828,327,1059,687
1134,520,950,521,1142,291,827,326,1059,686
1134,520,950,520,1141,291,827,326,1059,686
1135,520,951,520,1141,291,827,326,1060,684
1135,521,952,521,1142,291,829,327,1061,685
1135,522,952,522,1142,291,829,327,1060,687
1136,523,953,522,1143,291,829,327,1061,688
1137,526,954,527,1147,296,832,329,1062,695
1140,542,959,541,1154,306,846,338,1066,717
1142,546,961,550,1152,304,842,337,1070,724
1139,543,957,546,1151,301,850,337,1058,718
1085,589,905,557,1162,320,857,291,973,742
1071,597,893,564,1154,318,843,286,959,755
1066,606,888,576,1155,316,840,286,948,763
1052,603,872,576,1160,323,833,282,929,756
1039,601,857,565,1162,331,836,272,911,747
1008,610,826,559,1149,334,831,270,877,752
997,606,816,553,1146,339,826,265,866,745
988,606,806,552,1137,338,820,262,857,746
971,608,792,549,1131,351,813,261,838,740
958,614,779,553,1120,356,809,262,823,745
947,626,770,560,1120,368,811,268,810,756
930,645,756,570,1124,374,810,269,788,772
927,657,753,577,1140,393,815,271,783,775
933,661,756,579,1145,387,819,268,785,781
937,659,760,578,1148,392,821,270,792,777
949,639,769,566,1144,382,822,266,806,768
957,629,775,564,1143,378,817,267,817,764
952,622,769,562,1130,395,794,270,818,764
954,617,771,561,1129,400,773,279,819,760
962,617,776,562,1130,401,774,281,830,763
972,612,784,564,1129,391,771,284,844,763
977,607,788,561,1129,381,771,283,851,760
979,604,789,559,1128,375,776,279,854,757
980,605,790,561,1127,370,774,281,855,759
979,606,790,562,1127,371,775,282,855,759
980,609,790,565,1128,374,776,283,855,762
981,610,792,566,1129,373,776,284,856,762
984,610,795,566,1130,373,778,285,859,763
986,608,796,565,1128,371,779,285,861,764
986,608,795,566,1126,370,778,285,861,765
985,607,794,566,1124,368,775,287,860,764
984,604,794,564,1124,366,775,286,860,760
984,602,793,561,1123,364,775,285,858,758
984,601,792,560,1123,364,774,285,857,757
984,602,793,560,1123,363,775,284,857,756
983,603,793,561,1122,365,777,285,857,758
984,604,794,561,1123,365,777,284,858,759
984,605,794,562,1122,365,777,285,859,760
984,605,793,564,1121,365,776,287,860,762
984,604,794,564,1120,364,776,287,860,762
984,605,793,564,1120,363,776,287,860,762
984,604,794,563,1121,364,776,287,861,762
984,603,793,562,1120,362,776,287,860,761
984,603,794,562,1120,362,776,287,861,761
984,602,793,561,1118,362,775,287,860,760
984,600,792,561,1118,360,774,286,859,759
984,600,793,560,1118,360,773,286,859,758
984,602,793,561,1118,361,775,286,859,759
984,603,794,561,1118,361,775,286,859,758
984,603,794,563,1118,363,775,286,859,759
986,600,795,562,1118,363,775,288,863,759
1005,599,816,565,1120,372,779,298,893,762
1038,590,845,572,1134,360,782,308,934,764
1063,570,873,566,1129,321,787,307,975,746
1083,557,896,557,1128,305,792,308,998,732
1101,543,917,551,1123,289,808,303,1026,723
1120,538,938,548,1128,284,819,303,1049,717
1150,549,976,570,1133,274,843,319,1084,738
1121,580,942,561,1160,291,866,327,1013,744
1103,580,922,554,1160,295,852,322,994,740
1083,587,899,552,1162,308,843,315,968,739
1069,589,883,549,1161,311,825,312,949,736
1057,591,872,546,1162,318,825,303,933,733
1043,592,858,542,1162,327,820,296,917,732
1034,589,846,541,1156,327,803,295,906,731
1024,584,835,534,1151,329,799,292,894,728
1012,587,826,534,1146,338,793,294,881,725
1005,580,819,524,1142,340,788,287,872,712
997,571,812,510,1142,342,789,280,863,698
996,548,806,494,1137,336,782,271,858,677
995,544,806,484,1140,332,781,266,858,670
993,543,804,485,1140,332,780,262,856,671
995,547,807,495,1139,329,776,263,862,685
999,548,808,500,1136,326,773,267,868,690
1005,537,811,496,1133,319,773,265,880,681
1013,524,818,487,1130,314,771,265,894,667
1021,509,824,476,1133,310,770,265,907,652
1027,494,829,464,1136,310,769,264,916,637
1036,490,834,465,1132,305,762,270,927,636
1039,495,839,470,1138,310,767,270,933,646
1040,511,840,487,1140,312,768,277,932,667
1039,529,839,505,1136,316,763,290,932,684
1041,528,841,509,1132,314,762,292,941,686
1047,523,847,509,1130,312,760,296,951,685
1058,509,856,502,1127,304,761,298,967,670
1069,494,867,490,1127,297,764,294,986,649
1075,490,873,487,1128,295,766,295,990,648
1081,492,879,489,1132,298,770,299,995,649
1084,493,883,492,1131,296,772,301,1003,651
1091,481,889,488,1129,293,768,306,1016,635
1100,466,900,474,1129,286,773,304,1027,613
1104,451,905,458,1128,281,771,300,1031,594
1106,436,908,446,1127,278,767,297,1034,575
1107,432,907,441,1130,278,767,294,1034,571
1104,440,903,447,1130,280,767,296,1028,581
1103,458,902,464,1129,284,769,304,1027,606
1103,475,903,477,1129,289,771,308,1027,624
1100,481,900,485,1128,288,769,313,1024,633
1099,487,901,491,1128,292,767,315,1023,642
1099,491,899,497,1126,294,767,320,1025,647
1099,493,898,498,1123,292,767,321,1026,649
1098,496,898,500,1123,295,767,322,1025,652
1100,499,901,504,1124,295,770,324,1026,660
1101,502,901,509,1126,297,771,326,1025,666
1101,508,903,516,1127,299,773,330,1026,675
1100,513,903,520,1128,300,774,331,1024,679
1099,515,901,522,1129,301,773,333,1022,682
1097,518,899,526,1128,302,772,335,1022,685
1098,517,900,525,1126,302,773,335,1021,684
1097,517,900,525,1126,302,773,335,1021,684
1097,517,899,525,1126,303,771,336,1020,685
1097,515,898,523,1125,302,771,335,1020,681
1096,514,899,521,1124,301,772,334,1019,679
1096,513,899,521,1123,300,771,334,1018,679
1097,516,899,524,1124,301,773,335,1021,682
1097,517,899,525,1126,302,773,336,1022,684
1097,517,899,524,1125,301,773,335,1022,684
1097,519,900,526,1126,302,773,335,1022,687
1097,522,900,529,1127,304,775,337,1021,689
1097,523,899,528,1127,304,774,338,1019,689
1096,523,898,528,1126,304,773,338,1018,690
1096,522,898,528,1125,304,772,338,1018,690
1096,522,898,528,1125,304,772,338,1018,690
1095,521,897,527,1124,303,772,337,1018,689
1095,520,897,526,1124,303,771,337,1018,687
1094,519,897,526,1122,302,771,337,1017,686
1094,518,897,525,1122,302,771,336,1018,685
1095,517,897,524,1122,301,770,335,1018,684
1094,518,897,525,1122,301,771,335,1018,685
1095,518,897,526,1123,301,770,336,1019,686
1096,519,898,527,1124,301,772,337,1020,687
1096,519,898,527,1124,301,772,336,1020,687
1096,521,898,528,1123,302,772,337,1020,688
1096,521,897,529,1123,302,772,338,1017,689
1095,522,897,529,1123,302,771,339,1017,690
1095,521,897,529,1123,302,771,339,1017,690
1095,521,897,529,1123,302,771,338,1017,689
1095,521,897,528,1123,302,771,339,1018,689
1094,521,897,527,1123,302,771,338,1017,688
1093,520,897,527,1122,302,771,339,1017,688
1094,519,896,527,1122,301,770,338,1016,688
1093,520,896,527,1122,301,770,338,1016,688
1093,519,896,527,1122,301,770,338,1016,687
1093,518,896,526,1121,301,769,338,1016,687
1094,518,896,525,1122,301,770,337,1016,686
1095,517,896,525,1121,300,770,336,1017,684
1094,519,896,526,1121,301,770,337,1017,687
1095,519,897,526,1122,301,770,337,1018,687
1095,519,897,526,1122,301,770,337,1018,688
1095,519,897,527,1123,300,771,337,1018,688
1094,519,896,528,1122,301,770,338,1017,689
1094,520,896,529,1122,301,770,338,1016,689
1093,520,895,528,1121,301,768,338,1016,688
1094,518,895,526,1121,301,769,337,1016,687
1094,518,896,525,1122,300,769,336,1017,685
1094,517,897,525,1121,300,769,336,1015,685
1094,517,896,524,1121,299,770,335,1016,682
1095,517,896,525,1121,299,769,335,1016,682
1095,518,897,526,1123,301,769,337,1018,686
1095,519,897,527,1122,300,769,337,1018,687
1095,520,897,528,1123,300,769,337,1019,688
1095,527,898,533,1126,306,771,340,1017,699
1100,544,904,552,1132,318,789,354,1023,726
1103,547,911,556,1129,311,780,354,1025,726
1104,548,913,553,1132,307,791,349,1026,725
1141,553,960,543,1149,285,863,299,1054,719
1139,547,954,537,1151,288,857,296,1053,710
1142,533,958,525,1148,284,853,292,1058,695
1150,527,964,518,1149,283,853,291,1071,688
1153,524,967,515,1151,282,853,291,1073,684
1150,533,963,523,1154,284,852,295,1066,698
1136,545,950,528,1156,290,855,294,1044,709
1117,553,930,530,1159,296,849,291,1013,714
1101,559,911,525,1163,305,843,289,991,709
1090,556,898,516,1163,309,843,285,974,695
1076,545,882,503,1155,307,835,278,958,683
1070,538,876,493,1153,307,828,270,952,676
1065,544,870,501,1155,311,823,275,946,684
1059,546,865,506,1152,310,817,276,940,691
1053,554,860,512,1147,305,812,276,936,705
1049,567,857,522,1151,312,815,277,923,720
1040,575,851,526,1154,319,816,276,913,724
1030,577,843,524,1156,324,816,271,897,722
1015,585,830,526,1156,330,815,267,880,724
1005,587,820,528,1150,328,807,265,865,723
995,591,812,529,1147,329,803,262,857,723
984,596,802,531,1140,333,797,263,846,727
975,597,793,531,1139,341,799,260,830,728
960,601,783,529,1134,354,791,259,817,727
935,602,765,523,1127,361,788,256,788,722
917,607,750,524,1115,363,785,250,771,724
908,608,741,529,1105,366,776,249,765,731
902,604,734,531,1096,362,770,247,764,732
898,603,730,533,1091,352,766,245,766,734
891,598,725,530,1087,351,762,242,759,730
884,603,721,531,1084,353,762,242,753,731
882,608,720,533,1089,359,766,245,752,735
883,602,721,527,1092,356,768,239,749,729
887,593,726,518,1099,350,779,226,754,716
888,593,731,509,1110,358,798,218,754,709
887,602,730,515,1113,365,803,222,743,710
890,616,735,524,1120,373,809,229,744,722
889,621,737,528,1126,381,817,234,749,720
880,624,729,529,1122,386,818,234,739,719
827,593,660,534,1010,384,732,253,695,730
845,590,672,538,1013,378,722,260,722,739
857,591,682,542,1023,363,722,258,734,745
866,593,690,543,1025,362,721,260,743,748
874,595,696,549,1034,359,723,260,755,754
890,592,709,552,1041,352,724,262,776,757
907,592,725,559,1051,343,726,259,796,760
928,593,743,564,1056,333,728,263,819,764
946,592,758,569,1072,334,740,260,834,767
955,601,766,574,1082,334,749,264,844,772
962,603,773,578,1084,333,750,265,856,774
967,603,779,577,1091,327,757,263,861,774
973,605,786,581,1096,327,760,264,865,771
983,597,795,572,1103,321,772,256,876,767
994,587,805,561,1110,314,781,256,883,756
1008,582,820,561,1116,307,788,252,903,757
1022,577,833,560,1122,301,791,255,918,754
1035,579,845,567,1119,296,788,262,936,758
1052,576,866,571,1122,290,793,266,960,756
1072,570,890,580,1118,282,792,277,988,754
1085,565,907,586,1114,277,793,283,1012,754
1099,563,922,590,1108,268,793,289,1026,755
1108,563,937,594,1109,263,803,292,1038,758
1112,563,943,598,1110,261,806,296,1046,760
1120,560,953,595,1110,259,808,298,1058,754
1125,555,960,594,1108,253,814,304,1068,749
1152,550,976,545,1168,283,867,325,1066,728
1150,560,972,554,1171,288,870,330,1059,736
1146,566,968,556,1175,294,867,327,1051,739
1137,565,958,553,1170,289,862,324,1038,738
1131,570,952,552,1169,295,861,318,1031,739
1131,571,951,556,1176,304,862,319,1030,741
1127,569,946,548,1175,302,862,314,1026,729
1123,564,941,540,1171,301,852,312,1018,717
1123,564,940,539,1171,304,852,310,1019,718
1122,563,937,539,1171,305,848,311,1015,717
1121,560,936,533,1168,303,846,308,1013,711
1113,555,929,525,1167,306,842,301,1009,705
1113,548,927,517,1166,307,841,298,1008,694
1114,542,928,511,1163,301,837,295,1011,686
1115,533,927,501,1161,299,837,292,1012,675
1120,523,932,491,1161,295,836,286,1019,665
1127,524,938,494,1165,297,841,287,1026,667
1127,527,938,495,1169,299,844,286,1024,671
1127,531,940,503,1172,299,845,291,1029,682
1129,537,944,513,1172,297,849,295,1030,694
1126,545,941,522,1176,300,850,302,1026,706
1125,544,940,525,1175,299,848,303,1024,711
1125,551,942,528,1173,300,849,306,1025,710
1127,549,944,528,1171,300,850,306,1029,709
1126,552,944,533,1169,301,849,310,1030,712
1127,551,944,534,1166,300,848,311,1033,711
1131,552,947,538,1167,299,849,314,1034,718
1131,557,946,541,1170,301,852,316,1031,720
1126,571,945,554,1169,306,849,326,1028,737
1126,572,945,557,1166,305,848,327,1029,740
1127,575,945,561,1168,308,850,329,1031,744
1127,576,945,562,1167,308,851,330,1031,745
1128,572,946,561,1166,308,851,330,1031,741
1128,572,946,559,1166,307,850,329,1031,738
1128,572,946,559,1164,307,849,329,1031,738
1129,573,947,560,1165,307,851,330,1030,739
1130,574,947,562,1167,307,852,330,1032,741
1130,574,947,562,1168,307,852,330,1031,740
1130,575,947,562,1168,307,852,329,1032,742
1128,576,947,563,1168,308,853,331,1032,746
1128,577,946,564,1166,308,853,331,1033,747
1128,577,945,564,1166,309,852,332,1032,747
1128,577,945,564,1165,309,852,331,1033,747
1128,576,946,564,1165,308,853,332,1032,747
1128,576,946,563,1165,308,852,331,1033,746
1128,575,946,563,1164,307,851,331,1032,746
1128,575,946,563,1163,308,851,331,1033,746
1127,574,946,562,1162,307,850,331,1032,744
1128,575,947,564,1163,307,851,331,1032,746
1129,575,946,564,1164,308,852,332,1032,746
1130,576,947,564,1165,308,853,332,1031,747
1129,576,946,564,1165,308,852,332,1031,747
1129,577,946,565,1165,309,852,332,1031,747
1129,577,946,564,1164,308,852,332,1032,747
1129,575,946,563,1164,307,852,331,1033,747
1128,576,945,564,1163,307,852,331,1032,747
1128,575,945,564,1163,307,851,332,1032,747
1128,574,946,563,1163,306,851,331,1033,745
1128,574,946,562,1163,306,851,330,1033,745
1128,573,946,561,1162,305,851,330,1032,742
1128,572,946,560,1162,305,851,329,1032,740
1128,573,946,560,1162,305,850,329,1032,741
1129,574,946,562,1162,306,850,331,1033,742
1129,574,947,562,1163,306,851,330,1032,741
1130,574,947,561,1165,306,851,330,1032,741
1130,576,946,564,1167,313,849,336,1034,749
1132,575,946,570,1177,329,852,349,1037,752
1145,555,962,554,1170,308,859,331,1061,728
1145,548,961,544,1163,299,855,325,1065,719
1146,545,962,541,1161,296,852,322,1067,715
1149,547,964,544,1161,293,856,320,1069,718
1149,545,964,541,1160,289,853,321,1070,715
1148,541,965,539,1159,288,854,319,1070,711
1148,538,965,534,1158,287,851,319,1072,705
1148,532,964,526,1158,287,850,317,1074,696
1149,523,965,516,1157,284,850,310,1071,683
1150,514,966,504,1158,283,849,306,1071,670
1154,506,967,498,1163,286,850,306,1073,666
1162,514,974,505,1172,291,854,312,1080,673
1164,515,981,513,1168,284,852,315,1087,682
1162,527,982,527,1168,284,860,320,1087,696
1149,553,967,529,1189,291,873,300,1049,711
1144,552,959,530,1188,296,872,299,1043,711
1141,543,954,519,1190,298,866,292,1039,696
1141,526,952,500,1187,292,863,283,1038,675
1138,518,949,490,1188,292,861,279,1036,664
1129,524,939,490,1191,299,855,278,1024,666
1116,535,926,497,1190,303,846,280,1005,683
1099,552,910,508,1196,315,846,282,976,694
1078,561,890,510,1192,317,836,277,946,700
1060,570,876,511,1191,325,833,274,932,701
1058,562,867,507,1193,336,832,273,929,692
1059,549,868,494,1191,330,831,269,930,679
1055,546,863,490,1190,331,827,265,923,673
1054,541,862,486,1188,327,824,261,923,671
1057,535,864,482,1187,329,824,264,930,659
1059,520,864,469,1181,324,819,263,934,640
1065,500,865,450,1175,317,816,257,939,618
1069,482,870,438,1172,308,811,252,949,600
1070,479,870,435,1171,305,808,250,951,596
1071,486,871,443,1172,308,808,254,952,610
1072,498,873,458,1174,311,809,261,956,629
1077,497,875,460,1173,310,810,264,960,626
1089,486,882,455,1173,310,809,266,972,616
1102,476,896,453,1169,302,805,273,997,613
1103,469,897,448,1171,302,806,273,1000,604
1101,471,895,448,1170,302,805,272,995,604
1106,468,899,443,1173,304,808,272,999,595
1111,455,900,432,1173,300,808,270,998,579
1112,443,903,418,1172,295,804,264,1001,555
1110,431,902,406,1172,293,800,260,1000,538
1106,427,896,402,1172,293,795,259,995,534
1103,432,894,404,1170,293,791,259,992,540
1100,452,892,422,1173,300,793,265,988,571
1091,470,885,435,1177,312,796,267,976,591
1080,481,874,445,1177,317,792,271,958,602
1079,474,871,433,1180,322,794,269,953,583
1080,453,871,410,1177,316,791,260,953,552
1076,445,869,404,1179,314,786,257,950,542
1074,447,866,407,1175,314,782,261,950,548
1076,446,865,406,1177,316,783,260,948,543
1079,430,868,394,1174,312,782,253,951,522
1081,417,869,383,1177,311,782,248,955,501
1088,402,876,368,1178,307,782,244,965,477
1090,397,880,363,1180,305,781,241,966,471
1090,399,880,365,1179,302,780,241,966,477
1090,407,878,376,1178,301,781,243,966,497
1093,405,880,376,1177,297,780,244,975,495
1102,381,886,360,1177,289,777,243,993,466
1114,361,899,342,1179,282,777,236,1012,429
1129,338,916,334,1174,264,774,235,1042,428
1132,333,925,336,1172,258,775,237,1056,433
1140,345,932,346,1174,256,780,244,1065,450
1142,348,936,350,1176,261,782,248,1069,449
1142,346,934,350,1176,262,781,247,1065,448
1139,347,932,352,1176,262,781,249,1062,451
1137,347,930,353,1177,263,781,250,1058,450
1161,356,946,365,1188,258,784,256,1092,481
1168,377,956,389,1190,265,793,270,1096,510
1181,367,964,377,1203,265,797,273,1109,488
1177,359,956,368,1205,266,795,270,1101,468
1239,450,1014,474,1224,269,813,310,1175,636
1255,477,1027,503,1233,289,825,334,1193,661
1265,504,1036,528,1239,303,834,348,1197,700
1271,557,1046,579,1246,322,847,370,1207,764
1285,604,1063,632,1254,345,857,406,1223,820
1292,648,1068,674,1261,368,870,427,1225,866
1293,665,1072,698,1273,388,880,442,1224,896
1294,674,1075,706,1278,395,885,450,1225,901
1291,673,1069,703,1279,397,885,449,1220,901
1288,677,1066,702,1282,399,886,441,1216,901
1311,697,1090,726,1291,412,902,459,1242,918
1314,689,1096,726,1293,411,906,462,1247,917
1315,645,1098,677,1284,384,909,437,1255,860
1045,598,869,546,1181,293,853,257,911,735
1019,603,843,545,1174,299,840,252,887,737
1003,608,828,551,1169,312,833,255,872,743
985,619,811,552,1166,323,829,255,853,747
968,624,796,558,1160,340,823,261,834,753
959,620,787,552,1150,338,812,260,824,744
939,619,772,542,1149,352,820,253,800,731
912,619,753,535,1136,354,810,248,773,723
882,618,733,527,1121,363,803,245,736,712
851,617,713,524,1104,369,800,245,705,707
837,618,698,526,1091,385,795,249,690,711
823,622,688,526,1085,392,792,252,675,711
818,622,681,528,1073,391,786,252,670,714
815,622,677,531,1063,394,781,253,668,715
813,615,670,529,1057,390,774,253,662,712
814,616,671,529,1057,391,774,255,662,714
813,620,670,531,1055,392,773,258,660,717
816,622,673,536,1053,390,770,260,665,721
820,621,674,537,1055,388,770,260,669,722
821,624,674,540,1053,387,769,262,669,727
821,626,674,543,1050,388,768,263,670,729
821,627,674,542,1048,387,766,263,671,729
821,627,674,544,1046,386,764,264,671,730
821,627,674,544,1046,386,764,264,672,731
820,627,673,544,1045,387,763,264,671,731
