Reyex,Reyey,Leyex,Leyey,Rearx,Reary,Learx,Leary,nosex,nosey
1073,532,902,582,1053,289,741,346,1042,717
1093,532,920,583,1063,292,754,351,1063,713
1098,524,925,578,1064,289,756,352,1072,704
1105,520,932,570,1071,283,762,346,1081,700
1102,522,931,574,1077,283,766,343,1072,711
1101,537,928,583,1083,285,772,345,1064,730
1100,552,930,597,1087,291,776,345,1055,748
1098,563,929,602,1090,294,777,347,1048,755
1098,566,930,604,1093,295,785,345,1047,755
1102,548,934,588,1088,289,783,339,1057,735
1108,536,942,577,1085,285,785,337,1072,721
1116,528,947,568,1087,283,787,335,1082,708
1123,524,956,565,1093,281,793,333,1094,703
1122,570,954,578,1113,240,846,289,1028,751
1107,585,936,589,1114,248,843,293,1002,761
1079,603,900,587,1119,267,834,294,964,771
1061,616,874,594,1120,280,829,286,947,782
1051,609,863,589,1110,284,814,288,942,774
1042,609,854,582,1108,285,813,283,929,772
1037,607,848,580,1105,290,811,285,923,768
1031,601,840,574,1097,291,800,287,913,764
1022,606,831,576,1089,291,795,286,904,773
1009,613,818,583,1085,291,789,284,893,778
1003,606,813,571,1087,299,785,280,882,769
1000,601,810,561,1091,308,790,278,882,760
1006,598,813,561,1086,308,794,281,886,753
1009,590,814,553,1087,309,783,284,893,744
1011,581,815,548,1082,305,778,289,898,740
1012,565,815,535,1075,293,773,278,902,724
1013,556,815,529,1073,281,769,270,905,716
1010,541,811,519,1067,269,762,261,904,707
1016,523,818,505,1053,257,761,258,917,687
1024,509,827,493,1050,247,762,256,926,668
1028,498,830,487,1051,244,761,252,932,658
1030,493,832,485,1049,242,760,252,936,655
1032,494,835,487,1045,244,759,261,941,657
1031,496,833,490,1042,245,758,260,940,662
1030,507,832,500,1044,247,756,264,937,675
1030,510,832,505,1043,246,756,265,936,678
1029,511,832,506,1042,246,756,265,936,681
1027,515,831,510,1041,248,755,267,933,685
1027,516,829,510,1038,248,752,267,933,684
1027,511,831,507,1038,246,754,265,934,677
1027,511,831,507,1037,246,754,266,935,678
1026,513,829,507,1036,247,752,268,934,679
1027,511,831,508,1037,247,752,268,935,679
1027,511,831,508,1036,247,751,269,934,679
1026,509,831,506,1035,246,750,267,935,676
1027,507,831,503,1036,245,751,269,936,674
1026,506,831,503,1036,245,750,267,934,674
1027,505,831,503,1035,246,749,269,936,674
1027,506,831,504,1036,246,749,269,936,675
1026,508,829,506,1035,247,749,267,935,677
1026,510,830,508,1036,246,749,268,936,678
1026,509,830,508,1037,246,749,267,936,678
1026,510,829,508,1036,245,749,267,935,679
1026,511,828,509,1036,246,749,268,935,679
1025,512,828,509,1036,246,748,270,935,680
1025,511,829,509,1036,246,749,268,935,680
1026,511,829,509,1036,247,749,269,936,680
1026,511,830,508,1036,246,749,268,936,680
1025,511,829,509,1035,247,748,268,935,680
1024,511,828,509,1034,246,747,270,934,680
1024,512,827,509,1034,247,747,270,934,682
1024,512,828,509,1035,247,747,269,934,682
1025,513,828,510,1035,247,747,269,933,684
1024,512,826,510,1034,247,747,270,932,684
1024,512,826,510,1034,247,746,269,932,683
1024,512,827,510,1034,246,747,270,933,684
1024,512,827,510,1034,247,747,270,933,684
1023,512,826,510,1033,248,746,271,932,684
1023,511,826,509,1033,247,746,271,932,682
1022,511,826,509,1034,247,746,271,933,681
1023,510,827,509,1033,247,745,271,933,680
1022,511,826,509,1033,247,745,271,932,683
1024,511,827,509,1034,247,745,271,932,683
1025,512,828,511,1036,247,746,271,934,684
1026,512,828,511,1036,246,747,271,935,685
1025,514,828,511,1036,246,747,271,935,685
1025,514,828,513,1036,248,748,272,935,687
1025,514,827,512,1036,247,746,272,934,687
1025,514,828,513,1036,248,747,272,934,687
1025,514,828,512,1036,247,747,272,935,686
1025,514,828,512,1036,247,746,272,934,686
1024,514,827,511,1035,248,746,272,933,687
1024,514,826,511,1035,248,746,273,933,687
1024,513,826,511,1034,249,745,271,933,686
1024,513,826,511,1034,249,745,271,933,685
1024,514,826,511,1034,249,745,272,933,686
1023,512,826,511,1033,248,744,272,933,685
1023,512,826,510,1033,248,745,272,931,685
1022,512,826,510,1033,249,744,272,931,685
1023,512,825,511,1033,249,744,272,932,686
1023,512,826,510,1033,248,745,272,932,685
1023,513,826,511,1033,248,744,273,933,686
1024,514,826,511,1034,248,745,273,934,687
1025,515,828,512,1035,248,745,274,935,686
1026,517,827,512,1036,250,746,274,936,688
1023,521,826,515,1038,253,744,274,934,696
1021,531,824,523,1041,256,745,273,927,711
1020,534,825,531,1045,257,742,276,927,715
1024,527,832,525,1045,248,743,270,935,706
1036,523,852,534,1044,240,748,275,962,703
1122,531,948,548,1073,245,823,310,1062,717
1122,531,948,548,1073,245,823,310,1063,717
1122,530,948,548,1073,245,823,310,1062,717
1124,531,948,547,1072,245,823,310,1062,716
1115,545,936,564,1084,265,815,334,1045,737
1112,536,935,554,1081,254,812,321,1043,725
1120,553,952,570,1089,243,835,316,1046,744
1117,560,950,580,1086,239,833,309,1034,757
1114,572,948,594,1089,243,833,310,1032,766
1116,570,951,592,1082,239,826,307,1038,761
1122,569,957,588,1081,233,831,310,1044,762
1118,569,951,588,1085,237,835,319,1034,758
1101,576,930,585,1084,242,825,315,1009,765
1085,588,911,588,1084,250,819,308,985,769
1073,601,897,596,1089,257,817,300,970,778
1065,605,884,602,1086,267,806,303,960,782
1052,606,871,601,1078,266,790,296,952,777
1036,602,854,590,1070,270,785,294,930,772
1017,608,832,588,1069,280,776,295,906,775
1006,608,816,585,1060,278,766,289,897,773
1001,601,810,577,1058,280,765,286,891,768
998,597,806,576,1057,281,762,290,889,767
993,605,803,582,1053,284,757,292,885,771
992,600,800,577,1050,279,750,287,883,767
993,594,801,571,1051,279,753,285,883,761
986,590,794,566,1049,282,753,287,871,755
977,583,784,554,1039,277,742,282,862,744
956,578,767,541,1040,278,740,273,836,729
931,565,741,526,1023,271,723,262,811,714
918,561,729,523,1012,270,719,257,797,713
899,569,713,527,1008,276,714,260,776,723
877,585,696,536,1006,293,713,257,749,739
859,603,680,550,999,306,708,259,732,753
841,611,666,555,988,311,702,262,716,755
830,611,656,556,982,313,702,256,706,754
819,613,648,558,977,316,700,255,696,754
812,616,643,556,973,318,702,250,690,759
804,627,637,567,970,333,704,252,682,768
795,636,629,571,966,337,698,258,672,775
786,645,621,577,962,365,696,268,655,777
776,646,611,578,949,370,685,272,647,780
763,650,603,580,939,369,680,273,636,782
758,654,600,578,943,367,688,273,627,783
751,656,596,579,939,370,685,273,623,782
746,648,592,575,940,361,687,266,611,774
745,649,590,573,944,376,689,269,608,771
742,644,587,570,940,381,688,270,608,763
732,642,584,564,939,383,690,270,595,758
858,592,666,585,944,323,625,306,759,768
884,585,689,579,959,320,639,304,784,760
901,581,704,578,968,318,649,304,804,755
914,574,715,574,980,314,655,304,822,749
923,566,725,564,987,307,660,302,830,741
935,565,738,567,995,306,664,302,848,743
951,556,757,571,996,299,670,306,874,736
971,545,778,567,1006,290,678,308,899,722
992,538,800,558,1011,284,690,307,925,711
1010,530,822,547,1017,280,699,309,952,698
1024,527,835,548,1025,284,702,317,966,698
1028,528,843,555,1023,282,703,324,978,700
1038,513,854,546,1023,277,707,325,993,680
1047,492,864,529,1023,270,711,323,1007,656
1051,475,873,517,1029,266,715,322,1020,642
1059,485,878,522,1032,262,724,322,1020,659
1061,499,881,539,1037,266,727,330,1022,676
1064,502,885,543,1041,267,733,327,1024,681
1066,503,887,542,1044,268,735,326,1025,680
1069,505,888,541,1044,269,738,325,1026,680
1070,502,890,539,1047,270,741,321,1027,679
1071,501,893,540,1050,271,741,321,1028,679
1073,500,896,538,1051,271,744,322,1032,674
1074,499,897,533,1052,272,745,319,1031,665
1075,496,896,532,1052,272,746,318,1032,664
1073,493,894,526,1049,269,746,316,1031,661
1073,490,892,523,1046,267,744,314,1029,659
1072,492,891,525,1043,266,743,315,1029,660
1072,499,891,530,1042,265,743,318,1029,667
1072,501,892,535,1042,267,745,319,1030,673
1072,502,892,535,1042,267,745,319,1029,674
1072,503,892,537,1043,267,745,320,1028,677
1072,504,890,537,1042,268,746,320,1027,679
1069,503,888,539,1042,268,744,321,1025,683
1071,506,891,541,1042,268,744,323,1026,682
1072,502,894,539,1041,268,746,323,1030,676
1073,502,896,538,1043,269,747,322,1032,675
1074,501,896,538,1043,269,749,325,1035,673
1073,499,898,537,1043,269,750,325,1036,671
1073,498,898,538,1041,268,749,325,1039,672
1074,503,896,543,1041,269,746,328,1035,680
1074,504,898,548,1039,268,745,332,1035,686
1077,508,903,553,1044,270,750,333,1043,691
1080,513,905,557,1048,275,754,335,1044,696
1082,515,909,557,1048,275,757,336,1050,697
1081,514,908,557,1048,274,756,336,1051,698
1080,510,907,557,1047,273,754,335,1050,695
1081,506,909,554,1043,272,753,335,1052,690
1087,499,915,550,1041,270,751,339,1062,680
1086,504,913,551,1043,271,752,338,1058,684
1085,504,913,552,1046,272,754,337,1057,685
1085,505,914,552,1048,273,756,338,1057,685
1085,504,913,551,1047,273,755,337,1057,684
1084,503,911,550,1046,272,754,337,1053,687
1083,505,908,552,1045,273,753,337,1050,689
1081,504,908,552,1044,272,750,337,1049,688
1082,505,908,552,1044,272,750,338,1051,686
1081,504,907,552,1044,272,750,339,1047,685
1081,504,908,550,1045,272,752,336,1046,684
1083,505,909,548,1045,272,753,335,1048,682
1083,503,909,547,1045,272,753,336,1050,678
1084,499,908,542,1043,272,752,335,1053,670
1083,498,907,542,1040,270,750,335,1052,669
1083,497,907,543,1039,270,749,336,1054,670
1083,497,909,543,1039,270,748,336,1055,671
1085,500,911,544,1041,271,752,335,1057,671
1085,498,912,544,1043,271,755,334,1058,673
1087,499,913,544,1044,271,755,335,1060,675
1087,499,914,545,1043,271,755,336,1062,677
1086,501,912,547,1041,271,752,337,1061,676
1085,501,911,546,1039,270,750,337,1058,675
940,678,713,707,1010,358,618,339,856,919
971,689,739,716,1044,368,647,352,877,929
988,684,750,706,1061,372,660,357,888,922
1001,683,765,708,1075,374,670,359,908,923
1023,692,788,720,1087,385,682,377,931,926
1044,689,808,718,1103,385,700,381,950,929
1059,688,824,716,1121,381,712,382,971,927
1070,664,833,695,1132,372,726,369,980,899
1079,635,845,668,1137,352,732,349,991,867
1096,618,868,659,1142,339,740,337,1013,852
1098,616,871,650,1145,330,744,343,1009,853
1075,636,854,656,1137,332,740,341,982,861
1070,631,848,655,1125,329,728,335,979,855
1075,631,855,657,1128,333,737,327,987,858
1082,637,866,668,1129,337,737,337,1001,863
1090,644,873,670,1139,342,751,339,1005,866
1099,635,886,663,1141,335,758,335,1018,857
1118,620,908,659,1148,341,770,354,1047,841
1138,612,928,655,1158,338,778,377,1069,833
1146,602,942,652,1160,323,787,366,1086,830
1159,608,959,660,1160,323,796,375,1108,831
1172,611,985,670,1167,331,807,390,1130,834
1172,611,981,658,1161,322,820,381,1125,832
1172,597,984,646,1159,318,816,380,1126,817
1168,522,991,567,1134,249,812,323,1126,723
1158,523,977,567,1130,248,801,318,1113,725
1168,524,993,572,1132,249,811,328,1128,728
1168,523,993,570,1132,251,811,328,1131,722
1084,542,877,538,1151,284,793,289,978,728
1055,537,844,526,1141,286,777,268,949,718
1050,539,839,533,1137,291,772,267,944,727
1036,559,831,548,1134,306,769,269,928,749
1018,580,815,564,1119,329,765,276,911,766
1016,592,812,580,1110,333,763,278,914,778
1016,598,814,588,1109,331,762,278,913,786
1005,601,805,586,1106,328,762,278,899,789
989,602,788,585,1092,336,755,275,879,784
961,601,769,570,1085,344,756,263,848,773
944,607,754,573,1068,351,758,258,835,779
925,622,740,580,1065,374,763,263,813,782
901,629,723,580,1048,392,756,264,788,785
885,637,709,581,1036,399,752,261,770,789
874,644,699,591,1019,413,745,266,760,795
861,634,690,584,1003,394,738,262,747,787
848,625,679,576,994,390,734,254,736,783
838,612,672,559,983,398,737,246,723,767
840,604,672,551,982,399,739,244,723,755
835,602,669,543,982,400,738,245,714,750
836,599,669,544,975,396,735,246,717,751
839,592,672,537,985,394,736,241,720,740
839,585,671,534,973,391,732,243,717,731
827,582,665,528,965,388,729,244,698,724
817,581,657,522,962,392,729,235,687,719
814,537,638,503,942,325,684,227,702,694
834,533,652,504,957,322,685,232,726,694
849,531,665,502,979,315,690,230,739,693
858,533,672,506,984,311,684,238,751,701
868,541,679,519,990,311,683,242,762,712
876,547,688,530,996,312,681,249,779,722
893,547,701,538,999,313,677,258,798,724
913,542,717,540,1005,303,678,263,821,719
931,529,736,537,1012,291,676,272,844,706
947,515,750,530,1016,278,677,273,867,694
959,501,759,519,1022,269,674,277,877,676
955,495,755,510,1025,264,672,270,871,671
954,488,754,508,1019,265,669,272,872,660
966,470,765,494,1019,256,670,273,890,635
977,458,775,483,1025,247,676,269,903,622
983,448,781,472,1032,243,682,264,907,611
988,446,785,465,1042,244,692,259,911,607
989,453,786,471,1048,250,694,257,909,620
987,475,785,494,1052,264,693,263,908,656
987,498,785,516,1052,272,693,274,904,685
979,517,781,535,1044,277,691,284,897,704
982,525,783,542,1043,284,683,297,902,708
986,518,787,536,1046,283,687,295,907,694
1001,495,803,523,1047,271,691,294,935,668
1018,483,823,513,1052,268,697,294,963,648
1039,469,850,501,1059,258,704,290,992,632
1057,459,872,500,1068,250,720,289,1022,630
1135,453,960,508,1122,246,781,311,1115,635
1134,451,960,507,1122,246,781,310,1114,634
1134,451,962,508,1123,246,782,311,1115,635
1135,453,962,510,1123,246,782,312,1115,636
1135,454,962,510,1124,246,782,312,1116,637
1136,451,962,508,1123,246,782,311,1117,634
1124,451,950,506,1121,247,777,312,1100,634
1085,482,894,517,1115,259,765,306,1023,676
1066,498,872,523,1107,268,749,294,1000,678
1063,501,868,523,1102,265,747,295,997,680
1064,495,873,523,1102,264,748,292,1002,675
1071,487,886,525,1100,256,749,295,1021,675
1079,486,897,526,1103,255,753,297,1032,671
1083,479,903,524,1097,249,755,300,1041,664
1088,473,912,520,1096,244,757,300,1054,655
1097,474,925,524,1097,241,762,304,1069,658
1121,447,929,444,1130,230,813,246,1044,598
1103,450,906,437,1130,241,811,236,1017,596
1103,427,904,419,1125,239,800,238,1024,570
1101,409,905,408,1122,229,796,231,1027,555
1100,408,902,406,1123,220,793,223,1025,556
1098,401,901,403,1122,217,791,221,1025,546
1097,377,902,383,1119,206,789,216,1027,515
1102,350,906,359,1118,197,788,211,1035,483
1101,342,907,351,1124,194,789,197,1035,476
1100,349,908,353,1121,194,790,199,1035,487
1102,367,908,369,1124,198,795,198,1033,514
1092,401,897,402,1125,209,791,207,1014,563
1082,434,888,431,1130,226,789,219,996,605
1071,454,878,450,1133,232,787,222,980,629
1048,468,857,459,1126,236,776,222,949,643
1032,481,841,467,1114,235,764,218,933,647
1015,474,824,456,1110,234,762,210,909,630
1009,453,814,432,1104,236,761,203,901,599
995,450,803,424,1099,236,762,200,882,592
988,454,795,426,1096,241,758,201,873,596
985,465,791,439,1098,254,754,204,870,618
974,487,784,454,1102,268,755,208,858,643
963,498,773,467,1090,275,746,212,848,658
959,505,769,475,1080,282,745,212,843,666
958,506,769,477,1080,282,744,211,843,669
963,512,774,484,1091,287,754,207,850,681
963,530,774,503,1092,301,755,215,853,705
965,544,775,522,1079,301,743,229,859,719
963,554,774,532,1080,311,742,235,858,728
962,558,772,541,1071,316,737,241,862,734
972,553,784,537,1074,313,739,239,872,728
979,551,791,537,1083,304,745,236,876,732
972,562,784,545,1080,309,746,236,873,741
969,564,780,546,1082,317,739,240,867,742
965,570,775,551,1077,320,739,241,860,749
963,578,772,561,1072,327,736,250,856,757
963,575,771,558,1070,321,735,248,859,754
965,571,773,555,1069,315,736,243,863,748
970,565,780,551,1071,316,736,247,869,743
972,561,782,547,1073,311,741,242,871,737
975,559,784,546,1076,311,740,245,872,735
976,559,785,546,1078,313,742,247,874,732
977,559,786,545,1080,312,743,247,875,733
977,563,785,547,1081,313,743,247,873,736
977,566,785,551,1081,318,744,248,873,738
977,566,784,551,1081,317,745,247,874,741
977,569,784,553,1082,317,746,246,874,744
977,571,784,554,1083,318,749,247,874,746
977,569,784,553,1082,315,748,248,874,745
977,566,785,549,1081,312,748,246,872,739
977,565,785,548,1082,312,748,248,873,736
978,561,787,545,1081,312,749,248,876,732
983,551,790,540,1078,305,748,247,883,725
987,545,793,538,1079,301,747,247,889,720
989,542,793,537,1078,303,744,251,892,717
998,536,802,533,1078,310,743,260,906,708
1008,524,811,523,1078,306,739,269,921,690
1016,502,818,503,1078,295,740,268,931,665
1026,484,827,491,1077,277,731,272,945,646
1040,458,845,474,1069,254,733,268,971,616
1047,449,853,457,1078,244,743,253,979,604
1050,448,855,456,1083,243,739,250,982,605
1060,451,871,466,1087,243,747,252,1001,612
1070,458,882,481,1090,242,751,260,1015,627
1072,471,886,498,1094,249,754,270,1018,649
1070,488,882,511,1097,255,756,272,1009,661
1072,487,884,510,1098,258,761,273,1010,659
1074,478,886,494,1101,256,764,270,1012,643
1075,468,886,482,1100,254,766,263,1014,629
1077,463,888,480,1097,251,762,264,1018,625
1076,467,888,483,1099,254,764,265,1017,628
1078,465,888,482,1101,257,766,267,1017,624
1077,455,890,469,1096,253,764,264,1019,606
1079,441,891,456,1095,249,765,260,1025,591
1084,425,895,444,1094,242,764,256,1028,577
1084,426,896,448,1095,241,764,256,1030,581
1085,438,895,455,1098,247,768,259,1029,590
1084,439,895,457,1100,248,768,260,1029,592
1084,440,896,457,1099,247,769,260,1028,593
1083,444,896,460,1101,249,769,261,1028,596
1084,444,896,461,1101,250,769,260,1029,599
1084,445,896,464,1102,250,770,261,1030,602
1083,446,895,465,1101,250,769,262,1029,603
1084,448,896,468,1102,252,770,262,1030,605
1084,448,896,468,1101,252,770,262,1029,607
1083,449,895,468,1101,252,770,263,1029,607
1083,451,895,469,1102,253,770,263,1028,609
1084,449,896,469,1101,253,770,265,1030,604
1086,447,901,467,1101,253,771,264,1037,602
1059,518,861,511,1115,271,782,271,964,687
1043,512,846,499,1101,263,782,256,944,678
1031,513,833,497,1098,261,774,247,926,682
1016,527,819,509,1093,270,766,247,911,697
1010,532,812,519,1083,268,761,249,906,709
1015,543,817,529,1089,278,761,254,913,722
1019,547,822,538,1094,283,760,262,920,732
1018,555,821,546,1095,289,759,266,918,740
1021,559,824,549,1096,291,759,267,921,743
1020,561,823,553,1095,295,760,268,920,745
1021,559,824,549,1094,294,761,266,922,741
1023,558,829,549,1099,293,765,264,924,740
1025,558,831,550,1103,298,769,265,926,741
1025,559,830,552,1103,300,769,265,927,741
1024,563,829,555,1101,301,769,266,926,743
1024,564,829,556,1100,301,767,269,925,745
1023,563,828,555,1101,302,767,267,923,744
1024,562,829,555,1103,302,768,266,925,746
1024,564,830,557,1103,304,768,268,924,748
1023,564,828,557,1103,304,769,268,924,749
1023,564,828,556,1103,304,769,267,923,748
1024,563,828,556,1103,304,770,269,924,749
1024,563,828,556,1102,304,769,268,924,749
1024,563,828,555,1102,304,770,267,924,748
1024,562,828,555,1102,304,770,268,924,748
1024,562,828,555,1101,304,770,267,923,747
1024,560,827,554,1101,303,770,267,922,746
1024,559,829,554,1101,303,770,266,924,745
1023,558,829,553,1100,303,770,267,925,744
1023,558,829,552,1100,302,770,266,925,741
1024,557,829,551,1100,301,770,266,926,740
1023,559,827,553,1099,302,769,266,924,741
1023,559,827,553,1098,303,767,266,923,742
1024,559,827,553,1099,302,768,266,925,742
1024,559,828,554,1102,303,768,267,924,744
1024,560,828,554,1102,303,768,267,924,745
1024,560,828,554,1102,304,769,267,924,745
1024,560,827,554,1101,304,769,266,924,744
1024,558,827,552,1100,303,768,266,924,742
1023,557,828,550,1100,301,769,266,924,738
1024,556,829,550,1100,301,769,266,925,736
1024,555,829,549,1100,301,770,266,925,734
1023,556,828,551,1100,301,769,266,924,736
1022,558,827,551,1098,301,767,265,923,737
1023,559,826,553,1098,302,767,266,924,740
1023,557,827,550,1099,300,766,266,925,739
1026,554,829,548,1100,298,769,265,927,738
1025,556,829,550,1100,299,768,264,926,741
1023,558,827,551,1098,300,767,265,924,742
1023,557,827,549,1097,300,767,266,924,736
1023,550,825,545,1096,296,767,265,924,726
1023,546,826,540,1096,293,767,264,927,721
1025,544,827,537,1096,292,767,264,929,717
1025,543,827,536,1095,291,766,264,928,717
1025,544,826,538,1094,290,764,264,928,718
1025,544,825,541,1090,298,764,273,929,725
1020,559,821,553,1086,313,759,289,924,743
1012,567,812,560,1080,321,754,294,915,747
1009,557,806,548,1077,319,750,293,905,727
1006,541,802,527,1077,317,747,285,903,706
1002,529,798,510,1089,311,747,270,893,689
999,523,795,508,1082,297,738,266,893,688
1002,525,800,511,1080,292,737,264,899,693
1008,529,806,519,1081,294,740,266,908,701
1012,530,811,525,1083,292,741,271,917,703
1014,533,811,532,1081,293,740,275,918,707
1015,535,813,535,1079,293,740,276,920,709
1020,530,819,532,1081,288,742,275,929,706
1022,529,820,533,1082,288,745,274,933,707
1024,529,821,533,1081,286,746,275,934,707
1024,531,822,534,1082,287,747,273,934,709
1023,533,823,534,1085,288,750,273,931,710
1024,532,821,534,1085,289,751,272,930,709
1021,530,820,532,1082,288,749,272,927,708
1021,529,820,531,1081,286,749,272,929,706
1022,523,820,528,1080,285,749,272,930,701
1023,520,822,523,1079,284,749,271,934,693
1027,514,825,519,1075,279,748,270,942,686
1028,514,828,522,1076,279,748,271,945,692
1029,518,829,525,1077,281,748,273,947,697
1028,521,828,531,1079,283,748,273,943,702
1029,524,829,533,1082,285,749,274,943,705
1029,525,828,533,1083,285,751,273,942,706
1029,525,828,533,1083,286,751,274,942,707
1027,526,826,533,1082,286,750,274,941,706
1027,524,826,531,1082,286,750,273,940,703
1027,523,827,530,1081,285,750,273,939,701
1028,523,827,529,1081,285,751,272,938,701
1028,524,828,532,1082,286,752,272,940,704
1027,527,826,533,1084,286,751,273,939,707
1027,527,826,533,1084,286,750,272,939,708
1027,528,826,532,1084,287,753,273,938,708
1021,537,818,538,1083,308,754,288,929,716
1017,542,815,543,1079,313,748,294,927,716
1020,529,819,533,1079,302,741,292,932,701
1024,510,822,514,1084,292,740,288,936,681
1027,488,825,494,1085,275,736,271,946,655
1026,480,824,485,1088,270,739,260,943,652
1020,487,818,488,1086,268,739,256,933,663
1019,504,819,505,1090,272,743,259,928,688
1013,525,816,525,1092,277,741,262,920,714
1000,539,805,536,1079,275,736,260,903,727
988,549,791,541,1074,290,735,258,883,735
975,559,781,546,1069,296,734,253,872,742
969,574,776,555,1069,306,733,254,865,750
964,587,770,566,1067,309,741,247,858,760
957,603,763,577,1065,318,739,260,850,772
948,610,758,577,1069,315,741,255,841,774
937,616,748,582,1062,320,745,248,827,775
926,609,738,573,1056,333,741,246,815,769
916,609,727,571,1045,335,735,248,803,769
904,613,718,569,1036,347,730,254,785,767
904,612,714,572,1027,346,726,256,790,773
905,616,716,574,1030,352,724,261,786,772
896,622,709,577,1024,362,724,260,779,778
895,624,709,579,1021,351,727,260,780,780
888,627,704,583,1016,350,726,258,775,782
883,628,700,581,1011,347,720,254,770,782
887,623,703,579,1016,348,725,253,771,779
892,622,706,577,1021,345,729,252,775,780
892,629,706,585,1019,352,728,257,774,788
895,631,708,590,1018,359,726,262,777,790
896,620,708,578,1023,355,727,261,779,777
899,604,711,563,1019,353,726,255,782,760
909,588,720,553,1026,358,727,254,793,747
918,582,727,549,1037,355,730,247,803,743
922,577,730,544,1042,343,731,242,805,737
924,578,733,546,1044,327,733,240,808,741
925,584,735,553,1045,331,734,245,811,750
925,591,733,559,1045,335,734,249,810,759
922,596,730,563,1040,341,731,252,807,764
924,596,733,563,1042,342,733,253,808,763
922,593,731,561,1042,339,734,252,805,758
921,593,729,560,1040,339,733,252,805,757
922,592,731,559,1041,336,734,251,807,755
