2.005691900566984032e+02,2.836934965768514303e+02,4.449325791622816269e+02,1.992109434744989187e+02,2.954352720986443046e+02,3.011660671456862701e+02,2.294275484766378383e+02,2.850982286861845978e+02,4.586818069206582322e+02,5.305431179461288593e+02
2.043771024356691441e+02,2.945505050072058566e+02,4.592526537756749576e+02,2.094015281701640276e+02,3.154964342112284612e+02,3.198765386832863555e+02,2.364846718077093328e+02,2.971279185805332759e+02,4.822831118751723238e+02,5.561600489067872104e+02
2.046777955714786401e+02,3.053686296920494101e+02,4.670685174575567657e+02,2.160925727552892965e+02,3.300802932621091941e+02,3.358362696314976574e+02,2.375394704043940521e+02,2.957583473040110107e+02,5.001059887663814152e+02,5.729336785353083314e+02
2.047828117787232713e+02,3.100064515457702328e+02,4.651075144523038034e+02,2.052997808084558073e+02,3.340059879702757826e+02,3.335460987629745659e+02,2.273059612064760699e+02,2.943756104027641527e+02,4.928326287899371891e+02,5.601044545439716558e+02
2.124923528035773757e+02,3.157293144451430180e+02,4.565052025990503353e+02,2.090095691589262970e+02,3.582680560697534702e+02,3.283443314570848770e+02,2.284644392460235736e+02,3.043846251044884639e+02,5.059644256269406810e+02,5.546981160955930363e+02
2.175247112398956801e+02,3.077092783781470757e+02,4.474650824366075881e+02,2.134338304955425656e+02,3.790751904306057440e+02,3.306780912004906554e+02,2.299239004540415294e+02,3.216364407215078245e+02,5.093927757634573936e+02,5.556626674521152154e+02
2.210452442374637485e+02,3.275667870831840105e+02,4.476114386384691102e+02,2.246597427221886676e+02,4.094154369341732718e+02,3.333301666516248360e+02,2.351701511671921310e+02,3.383725757209056155e+02,5.426343151699862801e+02,5.636630198975270787e+02
2.250777643393500682e+02,3.269388321995415936e+02,4.396089171070123029e+02,2.210542919737140153e+02,4.165153058412139444e+02,3.306780912004906554e+02,2.280898945591408733e+02,3.343486204547582474e+02,5.380427492309510171e+02,5.515913342321468917e+02
2.245105788153422282e+02,3.220248437620923596e+02,4.202879964976397105e+02,2.202044504545718837e+02,4.242793890822414369e+02,3.071172414567440114e+02,2.228744040934265627e+02,3.537484982300278489e+02,5.346494178431320279e+02,5.238778483578017813e+02
2.260729970606839174e+02,3.133831520678800189e+02,4.073131473448898987e+02,2.306382448771235261e+02,4.257346591481600058e+02,2.992206543673079864e+02,2.275543891029131487e+02,3.527506201270240354e+02,5.380343855182492234e+02,5.203248985009270200e+02
