1.868154169226940553e+01,2.061552812808830382e+01,2.459674775249768786e+01,2.418677324489564739e+01,5.186520991955976001e+01,5.745432968889289782e+01,4.494441010848846219e+01,3.640054944640259293e+01,2.934759649620877653e+00,1.003203952988839465e+00,1.280757192683447787e+00
1.802775637731994607e+01,1.964688270438849926e+01,2.282542442102665348e+01,2.353720459187963954e+01,5.412023651093923604e+01,5.408326913195983821e+01,4.401136216933077350e+01,3.956008088970496317e+01,2.916315874375738026e+00,1.010257197918253302e+00,1.255827883934400591e+00
1.769180601295413169e+01,1.772004514666934938e+01,2.640075756488817049e+01,2.529822128134703618e+01,5.288667128870940815e+01,5.243090691567331874e+01,4.308131845707602992e+01,3.860051813123756403e+01,2.764142197602144080e+00,8.923668227197663061e-01,1.381458819721433695e+00
2.061552812808830382e+01,1.526433752247374720e+01,2.758622844826744469e+01,2.563201123595259290e+01,5.166236541235795698e+01,5.300943312279428454e+01,4.338202392696772591e+01,3.905124837953326988e+01,2.620131728662984827e+00,8.415926780760497605e-01,1.454062615695582039e+00
2.109502310972898798e+01,1.280624847486569706e+01,2.842534080710379030e+01,2.692582403567251959e+01,5.080354318352215159e+01,5.249761899362675166e+01,4.341658669218482203e+01,3.765634076752546378e+01,2.556847367512231628e+00,8.745917759891814747e-01,1.450728110851615238e+00
1.835755975068581947e+01,1.565247584249852864e+01,3.061045573002793319e+01,2.823118842698620767e+01,5.323532661682465772e+01,5.232590180780452016e+01,4.167733196834941367e+01,3.721558813185679071e+01,2.726302141519462374e+00,8.946753829382763090e-01,1.428424325657933425e+00
2.154065922853801496e+01,1.486606874731850603e+01,3.162277660168379256e+01,2.594224354214569317e+01,5.308483775994798748e+01,5.166236541235795698e+01,4.134005321718877468e+01,3.712142238654116966e+01,2.613870123101748710e+00,7.794710524505348292e-01,4.730592431090744121e+00
2.154065922853801496e+01,1.486606874731850603e+01,3.023243291566194912e+01,2.555386467836127551e+01,5.200000000000000000e+01,5.032891812864647818e+01,4.140048308896890461e+01,3.900000000000000000e+01,2.646040980103964380e+00,8.002702077029675287e-01,4.786621517031414363e+00
2.256102834535695578e+01,1.431782106327635340e+01,3.178049716414140846e+01,2.580697580112788003e+01,4.825971404805461873e+01,5.000000000000000000e+01,4.101219330881975367e+01,3.748332962798262713e+01,2.580676538086658311e+00,7.352011326722797113e-01,4.716213053522293919e+00
2.607680962081059661e+01,1.140175425099137918e+01,3.138470965295043058e+01,2.334523505985750447e+01,5.261178575186362139e+01,5.470831746635972337e+01,4.177319714841084419e+01,3.687817782917154830e+01,2.426784080011218592e+00,6.648991908700692122e-01,4.643278498171027557e+00
2.402082429892862692e+01,1.315294643796590535e+01,3.395585369269929288e+01,2.617250465660480074e+01,5.263078946776306566e+01,4.919349550499537571e+01,3.820994634908559817e+01,3.613862199918530393e+01,2.514849752378746306e+00,7.053371027286063910e-01,4.635345681875002732e+00
2.402082429892862692e+01,1.414213562373095101e+01,3.080584360149872580e+01,2.420743687382040932e+01,5.408326913195983821e+01,4.753945729601885262e+01,4.140048308896890461e+01,4.148493702538308270e+01,2.528235648924721968e+00,7.217188893902505287e-01,4.700060234749324550e+00
2.109502310972898798e+01,1.513274595042155646e+01,2.961418578992169515e+01,2.334523505985750447e+01,5.348831648126532912e+01,4.933558553417604031e+01,4.081666326391709987e+01,4.016217125604640614e+01,2.667406256523942698e+00,7.867559358149427418e-01,4.697284389005791816e+00
2.308679276123039159e+01,1.552417469626002422e+01,2.912043955712207222e+01,2.420743687382040932e+01,5.608029957123981291e+01,5.239274758971894386e+01,3.982461550347975532e+01,3.862641583165593318e+01,2.700929502030438911e+00,8.741181379684846986e-01,4.801887337985446536e+00
2.433105012119287736e+01,1.486606874731850603e+01,2.915475947422650194e+01,2.475883680627989492e+01,5.727128425310541360e+01,5.375872022286245056e+01,3.992492955535426091e+01,4.024922359499621649e+01,2.845294207449478918e+00,9.937581961251471530e-01,4.927118353731051670e+00
2.158703314492290204e+01,1.664331697709323876e+01,2.915475947422650194e+01,2.617250465660480074e+01,5.547071299343465256e+01,5.491812087098392681e+01,4.178516483155235761e+01,3.996248240537617136e+01,2.963062779761583165e+00,1.025665436178386791e+00,5.012371202044377583e+00
1.923538406167134340e+01,1.555634918610404505e+01,3.130495168499705727e+01,2.561249694973139412e+01,5.247856705360770491e+01,5.360037313302958495e+01,4.401136216933077350e+01,3.807886552931954327e+01,3.108895747499461848e+00,1.044986817595730866e+00,5.036230488346699730e+00
1.868154169226940553e+01,1.702938636592640265e+01,3.130495168499705727e+01,2.780287754891568852e+01,5.235456045083369503e+01,5.608921464952063474e+01,4.569463863518345192e+01,3.758989225842500304e+01,3.100347299569263804e+00,1.087050100794034524e+00,5.074498846109968042e+00
1.964688270438849926e+01,1.702938636592640265e+01,3.310589071449369669e+01,2.720294101747088789e+01,5.420332093147060704e+01,5.671860364994893189e+01,4.569463863518345192e+01,3.758989225842500304e+01,3.100476598070296852e+00,1.048867954425053206e+00,5.009082123754854621e+00
1.992485884517127559e+01,1.941648783894759944e+01,3.269556544854363267e+01,2.624880949681337583e+01,5.556977595779921586e+01,5.770615218501403376e+01,4.531004303683676682e+01,3.858756276314947797e+01,3.098062999436512754e+00,1.001364413149381294e+00,4.975239682108373529e+00
2.000000000000000000e+01,1.486606874731850603e+01,3.417601498127012150e+01,2.765863337187866122e+01,5.333854141237834767e+01,5.557877292636101174e+01,4.365775990588614519e+01,3.773592452822641263e+01,3.033680164773116861e+00,9.933923151027042042e-01,4.952383202518692684e+00
2.100000000000000000e+01,1.486606874731850603e+01,3.324154027718932269e+01,2.758622844826744469e+01,5.522680508593630577e+01,5.643580423808985103e+01,4.143669871020131978e+01,3.720215047547655018e+01,3.031719192738210999e+00,1.014802491551040742e+00,4.993069949171429656e+00
2.002498439450078749e+01,1.562049935181330795e+01,3.231098884280702066e+01,2.475883680627989492e+01,5.243090691567331874e+01,5.643580423808985103e+01,4.522167621838005402e+01,3.780211634287159939e+01,3.056368617341267857e+00,9.444510784410236059e-01,4.978222093657317160e+00
2.022374841615668473e+01,1.486606874731850603e+01,3.138470965295043058e+01,2.343074902771996193e+01,4.964876634922563881e+01,5.445181356024792763e+01,4.560701700396551672e+01,3.860051813123756403e+01,3.029151899152617844e+00,9.091308804887501260e-01,4.963433076609877759e+00
2.280350850198275836e+01,1.170469991071962568e+01,3.104834939252004844e+01,2.220360331117451835e+01,4.940647730814249883e+01,5.445181356024792763e+01,4.464302857109942835e+01,3.764306044943742080e+01,2.815543361567026004e+00,8.150132013571291800e-01,4.858784719293199217e+00
2.563201123595259290e+01,1.104536101718726115e+01,3.125699921617556853e+01,2.195449840010014952e+01,4.860041152089146976e+01,5.223983154643590865e+01,4.317406628984580408e+01,3.764306044943742080e+01,2.634180029528189859e+00,7.470410124259702078e-01,4.761638223426720273e+00
2.692582403567251959e+01,1.077032961426900748e+01,3.001666203960726875e+01,2.236067977499789805e+01,4.904079934095691584e+01,5.215361924162119323e+01,4.295346318982905842e+01,3.820994634908559817e+01,2.533900813897506765e+00,7.488833642921788325e-01,4.767068149476183514e+00
2.996664812754339380e+01,1.252996408614166768e+01,2.801785145224380003e+01,2.236067977499789805e+01,4.891829923454003648e+01,5.100980297942739838e+01,4.130375285612676350e+01,3.889730067755344578e+01,2.395849803895267804e+00,7.188299996216244159e-01,4.781818234646250332e+00
3.087069808086626210e+01,1.500000000000000000e+01,2.729468812791236232e+01,2.308679276123039159e+01,4.957822102496216132e+01,5.003998401278721531e+01,4.210700654285459876e+01,4.060788100849390503e+01,2.408829236731915291e+00,7.276353890146799452e-01,4.834184981370277967e+00
3.310589071449369669e+01,1.555634918610404505e+01,2.531797780234432693e+01,2.300000000000000000e+01,5.140038910358558866e+01,4.866210024238575471e+01,4.204759208325727826e+01,3.982461550347975532e+01,2.374365612863352126e+00,8.127969082623202057e-01,4.911189773808113834e+00
3.130495168499705727e+01,1.555634918610404505e+01,2.549509756796392423e+01,2.200000000000000000e+01,5.464430436925700008e+01,4.827007354458868349e+01,4.204759208325727826e+01,4.123105625617660763e+01,2.424869392424384706e+00,8.158456039666194259e-01,4.876211789395336282e+00
3.310589071449369669e+01,1.555634918610404505e+01,2.624880949681337583e+01,2.700000000000000000e+01,5.491812087098392681e+01,4.947726750741192348e+01,4.001249804748510996e+01,3.966106403010387993e+01,2.423905673901875613e+00,9.172812465958209982e-01,4.972341565865785462e+00
3.130495168499705727e+01,1.500000000000000000e+01,2.570992026436488231e+01,2.501999200639360765e+01,5.507267925205745485e+01,5.124451190127582834e+01,4.101219330881975367e+01,3.894868418830089496e+01,2.508107904301922098e+00,9.075933340888033829e-01,5.001312482772839019e+00
3.264965543462901820e+01,1.562049935181330795e+01,2.692582403567251959e+01,2.601922366251537611e+01,4.833218389437828932e+01,5.220153254455274805e+01,4.589117562233506220e+01,3.848376280978771291e+01,2.551393795996377722e+00,9.349579032711515802e-01,5.060553469361744661e+00
2.915475947422650194e+01,1.664331697709323876e+01,2.816025568065744622e+01,2.408318915758459156e+01,4.623851208678756564e+01,5.292447448959696743e+01,4.657252408878007088e+01,3.733630940518894192e+01,2.645207667387854400e+00,8.571563493060634364e-01,4.996306218473153926e+00
3.176476034853718033e+01,1.979898987322333070e+01,2.751363298439520833e+01,2.319482700948640286e+01,4.904079934095691584e+01,5.412947441089742995e+01,4.492215489043240240e+01,3.764306044943742080e+01,2.636766736637264241e+00,8.530410947886750694e-01,4.961967525488640618e+00
3.224903099319419653e+01,1.984943324127920761e+01,2.785677655436823841e+01,2.319482700948640286e+01,5.032891812864647818e+01,5.099019513592784847e+01,4.301162633521313694e+01,4.016217125604640614e+01,2.621921368711080280e+00,8.396435364670333801e-01,4.922714854049747402e+00
3.401470270338990076e+01,2.193171219946130890e+01,2.941088233970548416e+01,2.402082429892862692e+01,4.964876634922563881e+01,5.189412298131648527e+01,4.492215489043240240e+01,3.984971769034255118e+01,2.701272473126719031e+00,8.692929078421844924e-01,4.981528413234373787e+00
3.453983207834108526e+01,2.334523505985750447e+01,3.067572330035593353e+01,2.500000000000000000e+01,4.838388161361177708e+01,5.056678751908212632e+01,4.459820624195551630e+01,4.148493702538308270e+01,2.754058776606106207e+00,8.692929078421844924e-01,4.981528413234373787e+00
3.769615364994152884e+01,2.343074902771996193e+01,2.941088233970548416e+01,2.601922366251537611e+01,4.904079934095691584e+01,4.965883607174054504e+01,4.237924020083418242e+01,4.100000000000000000e+01,2.725041827090910029e+00,9.201336367074821609e-01,5.066370055424643581e+00
3.769615364994152884e+01,2.483948469674844262e+01,2.879236009777593708e+01,2.617250465660480074e+01,4.808326112068522917e+01,4.965883607174054504e+01,4.215447781671598193e+01,4.177319714841084419e+01,2.715528369830625621e+00,8.965241528482696953e-01,5.050740819200145282e+00
3.623534186398687496e+01,1.969771560359220786e+01,2.641968962724581260e+01,2.435159132377184221e+01,5.096076922496362727e+01,5.053711507397311209e+01,4.272001872658765365e+01,4.197618372363071160e+01,2.440738245705343257e+00,7.989413533738023432e-01,4.941289870058781730e+00
3.405877273185280529e+01,1.843908891458577415e+01,2.690724809414741969e+01,2.416609194718914466e+01,4.924428900898052319e+01,4.924428900898052319e+01,4.215447781671598193e+01,4.060788100849390503e+01,2.329499713274203021e+00,7.205541358442413280e-01,4.830655770093967405e+00
3.546829570193639825e+01,2.022374841615668473e+01,2.758622844826744469e+01,2.416609194718914466e+01,5.048762224545735222e+01,4.743416490252568707e+01,4.204759208325727826e+01,4.143669871020131978e+01,2.391842720054839777e+00,7.618841537473342029e-01,1.429485095205146328e+00
3.465544690232691494e+01,2.061552812808830382e+01,2.475883680627989492e+01,2.555386467836127551e+01,5.433231082882449670e+01,4.891829923454003648e+01,3.847076812334268681e+01,4.011234224026316042e+01,2.446272643892685394e+00,8.795071056729344416e-01,1.346398668233485196e+00
3.546829570193639825e+01,1.941648783894759944e+01,2.549509756796392423e+01,2.692582403567251959e+01,5.315072906367324634e+01,5.044799302251775686e+01,4.031128874149274566e+01,4.100000000000000000e+01,2.417181414532821204e+00,8.670263870399126382e-01,1.311645703035045019e+00
3.252691193458118590e+01,2.256102834535695578e+01,2.580697580112788003e+01,2.555386467836127551e+01,4.704253394535630406e+01,5.093132631298737323e+01,4.482186966202993972e+01,4.019950248448355978e+01,2.547232279212529260e+00,8.581173919507021353e-01,1.321036530551751076e+00
3.482814953453599571e+01,2.319482700948640286e+01,2.662705391138869615e+01,2.580697580112788003e+01,5.000999900019994726e+01,5.162363799656122865e+01,4.177319714841084419e+01,4.143669871020131978e+01,2.508166770620648744e+00,8.246766212496958737e-01,1.382467759694466114e+00
3.448187929913333249e+01,2.418677324489564739e+01,2.863564212655270680e+01,2.420743687382040932e+01,5.147815070493500400e+01,4.904079934095691584e+01,4.252058325093859992e+01,4.143669871020131978e+01,2.438666805521489511e+00,7.255225203211426166e-01,1.519959539731426723e+00
3.716180835212409050e+01,2.500000000000000000e+01,2.879236009777593708e+01,2.475883680627989492e+01,5.393514624064719953e+01,4.909175083453430943e+01,4.110960958218893069e+01,3.945883931389771959e+01,2.365738208909884399e+00,7.507299781879483991e-01,1.529153747696308407e+00
3.716180835212409050e+01,2.549509756796392423e+01,2.816025568065744622e+01,2.701851217221259205e+01,5.481788029466298440e+01,5.147815070493500400e+01,4.244997055358224713e+01,4.026164427839479032e+01,2.410576301318205772e+00,8.089745801553227533e-01,1.439208185336975809e+00
3.769615364994152884e+01,2.624880949681337583e+01,2.473863375370596174e+01,2.469817807045693669e+01,5.692099788303082875e+01,4.741307836451878899e+01,3.546829570193639825e+01,4.254409477236529824e+01,2.428073368644957153e+00,7.826918100590196659e-01,1.430526100939515155e+00
3.605551275463989214e+01,2.469817807045693669e+01,2.549509756796392423e+01,2.441311123146740414e+01,5.515432893255070468e+01,4.785394445602159408e+01,3.920459156782531807e+01,4.295346318982905842e+01,2.440249102858905950e+00,7.910880024219377749e-01,1.422565978618599347e+00
3.668787265568828104e+01,2.469817807045693669e+01,2.668332812825266842e+01,2.441311123146740414e+01,5.011985634456667071e+01,4.846648326421053810e+01,4.390899680020029905e+01,4.205948168962618183e+01,3.781981739234420381e+00,8.124186125847128181e-01,1.354208543368933482e+00
3.400000000000000000e+01,2.507987240796890660e+01,2.500000000000000000e+01,2.580697580112788003e+01,5.047771785649585041e+01,4.904079934095691584e+01,4.569463863518345192e+01,4.410215414239988974e+01,3.544936974246065908e+00,9.722222154089086299e-01,1.171725334831329457e+00
3.361547262794321966e+01,2.531797780234432693e+01,2.473863375370596174e+01,2.483948469674844262e+01,4.939635614091387339e+01,4.838388161361177708e+01,4.438468204234429493e+01,4.410215414239988974e+01,3.544811641167536553e+00,9.696365877745736217e-01,1.220650845048430133e+00
3.498571136907180090e+01,2.828427124746190202e+01,2.500000000000000000e+01,2.360084744241189370e+01,4.664761515876240594e+01,4.904079934095691584e+01,4.438468204234429493e+01,4.763402145525821396e+01,3.487241786541849464e+00,8.733251381474238517e-01,1.265491657968270012e+00
3.413209633175202384e+01,2.927456233660889495e+01,2.500000000000000000e+01,2.220360331117451835e+01,4.494441010848846219e+01,4.933558553417604031e+01,4.295346318982905842e+01,4.459820624195551630e+01,3.438757998616575495e+00,8.558122838375299413e-01,1.296378813164821286e+00
3.584689665786984136e+01,3.178049716414140846e+01,2.596150997149434048e+01,2.080865204668481283e+01,4.465422712353221613e+01,4.808326112068522917e+01,4.295346318982905842e+01,4.459820624195551630e+01,3.450834896939185992e+00,7.867977426095675852e-01,1.358592808072108360e+00
3.535533905932737753e+01,2.594224354214569317e+01,2.716615541441224835e+01,2.193171219946130890e+01,4.500000000000000000e+01,4.588027898781784586e+01,4.148493702538308270e+01,4.318564576337836769e+01,3.719494590552038904e+00,6.851006009895344029e-01,1.427708619382340061e+00
3.701351104664349378e+01,2.385372088375312671e+01,2.716615541441224835e+01,2.247220505424423109e+01,4.534313619501853765e+01,4.512205669071391156e+01,4.220189569201838253e+01,4.313930922024598402e+01,3.762862200422487646e+00,7.200647245870404056e-01,1.358563333891499081e+00
3.634556369077249371e+01,2.617250465660480074e+01,2.915475947422650194e+01,2.158703314492290204e+01,4.455333881989092504e+01,4.356604182158393002e+01,4.275511665286389729e+01,4.313930922024598402e+01,3.843098646566612153e+00,5.880026035475673929e-01,1.523955613878927196e+00
3.733630940518894192e+01,2.765863337187866122e+01,2.863564212655270680e+01,2.256102834535695578e+01,4.386342439892261780e+01,4.328972164382672361e+01,4.044749683231336945e+01,4.110960958218893069e+01,3.865589497797669694e+00,5.661299735242765863e+00,1.538066620413326646e+00
3.733630940518894192e+01,2.758622844826744469e+01,2.863564212655270680e+01,2.334523505985750447e+01,4.545327270945404763e+01,4.201190307520000999e+01,4.019950248448355978e+01,4.186884283091664116e+01,3.798974228647157503e+00,5.595580904998224803e+00,1.471786769726446842e+00
3.748332962798262713e+01,2.690724809414741969e+01,2.765863337187866122e+01,2.319482700948640286e+01,4.827007354458868349e+01,4.500000000000000000e+01,3.911521443121588959e+01,4.220189569201838253e+01,3.805933031405598577e+00,5.583747137895073820e+00,1.470048396857804640e+00
3.710795063055894616e+01,2.640075756488817049e+01,2.941088233970548416e+01,2.418677324489564739e+01,4.661544808322666000e+01,4.001249804748510996e+01,3.522782990761707111e+01,3.966106403010387993e+01,3.811269432196194629e+00,5.596753549197726940e+00,1.481038152604946312e+00
3.748332962798262713e+01,2.765863337187866122e+01,2.816025568065744622e+01,2.418677324489564739e+01,4.114608122288196768e+01,3.500000000000000000e+01,3.800000000000000000e+01,4.254409477236529824e+01,3.691891424909033770e+00,5.566859475946223768e+00,1.314347885123267279e+00
3.748332962798262713e+01,2.765863337187866122e+01,2.789265136196270589e+01,2.319482700948640286e+01,3.992492955535426091e+01,3.601388621073821383e+01,3.901281840626231912e+01,4.114608122288196768e+01,3.653880587622494680e+00,5.568874586568778540e+00,1.274250517725196374e+00
3.769615364994152884e+01,2.773084924772409465e+01,2.863564212655270680e+01,2.200000000000000000e+01,4.110960958218893069e+01,3.634556369077249371e+01,3.712142238654116966e+01,3.956008088970496317e+01,3.763750534202404019e+00,5.648395168576605840e+00,1.413596005838840597e+00
3.716180835212409050e+01,2.823118842698620767e+01,2.469817807045693669e+01,2.158703314492290204e+01,4.244997055358224713e+01,3.687817782917154830e+01,3.634556369077249371e+01,3.956008088970496317e+01,3.810770301164263962e+00,5.631695987766496714e+00,1.368771170391304359e+00
3.584689665786984136e+01,3.008321791298264714e+01,2.842534080710379030e+01,2.213594362117865444e+01,4.079215610874227593e+01,3.736308338453881106e+01,3.807886552931954327e+01,4.002499219237900263e+01,3.803011238061586141e+00,5.730344085587047331e+00,1.484106692580201781e+00
3.712142238654116966e+01,2.954657340538831534e+01,2.580697580112788003e+01,2.247220505424423109e+01,4.428317965096906050e+01,3.981205847478876336e+01,3.764306044943742080e+01,3.832753579347360073e+01,3.699037086859861212e+00,5.567611200416732409e+00,1.320657231187836844e+00
3.623534186398687496e+01,3.046309242345563462e+01,2.701851217221259205e+01,2.247220505424423109e+01,4.609772228646443892e+01,4.304648650006176780e+01,3.769615364994152884e+01,3.801315561749642313e+01,3.624710002952022059e+00,5.554148296182797928e+00,1.359241362270827036e+00
3.624913792078371699e+01,2.915475947422650194e+01,2.483948469674844262e+01,2.308679276123039159e+01,4.701063709417263681e+01,4.356604182158393002e+01,3.981205847478876336e+01,4.104875150354758517e+01,3.560581422431216225e+00,5.448061450507127645e+00,1.228570818374085993e+00
3.443835071544512516e+01,2.952964612046680060e+01,2.701851217221259205e+01,2.340939982143925135e+01,4.318564576337836769e+01,4.465422712353221613e+01,4.081666326391709987e+01,3.945883931389771959e+01,3.468307315031554872e+00,5.485707194493256722e+00,1.217501262188707134e+00
3.354101966249684352e+01,2.846049894151541437e+01,2.475883680627989492e+01,2.213594362117865444e+01,4.617358552246078318e+01,4.609772228646443892e+01,4.080441152620633005e+01,4.044749683231336945e+01,3.492710740128526226e+00,5.413410836358666600e+00,1.283713957607754086e+00
3.440930106817050671e+01,2.912043955712207222e+01,2.831960451701259274e+01,2.284731931759172596e+01,4.652956049652736681e+01,4.666904755831213691e+01,3.905124837953326988e+01,3.929376540877699853e+01,3.475274165270002769e+00,8.042638494191187704e-01,1.336380651071085834e+00
3.440930106817050671e+01,3.178049716414140846e+01,2.720294101747088789e+01,2.195449840010014952e+01,4.638965401897280572e+01,4.601086828130936368e+01,3.889730067755344578e+01,4.123105625617660763e+01,3.497936585919504626e+00,7.618982167778360903e-01,1.425644983353420381e+00
3.397057550292606010e+01,3.014962686336266984e+01,2.830194339616981125e+01,2.195449840010014952e+01,4.785394445602159408e+01,4.701063709417263681e+01,3.889730067755344578e+01,3.956008088970496317e+01,3.538975065549079702e+00,7.559218009605919164e-01,1.466550049602424632e+00
3.397057550292606010e+01,3.114482300479487265e+01,2.915475947422650194e+01,2.140093455903269515e+01,4.947726750741192348e+01,4.802082881417187821e+01,3.894868418830089496e+01,3.764306044943742080e+01,3.526841542572038968e+00,7.476327523382413354e-01,1.481922151981788893e+00
3.255764119219941222e+01,3.214031735997639316e+01,2.915475947422650194e+01,2.334523505985750447e+01,4.808326112068522917e+01,4.750789408087881327e+01,3.920459156782531807e+01,3.862641583165593318e+01,3.530071688118498141e+00,7.407476926174609844e-01,1.481082768904738112e+00
3.220248437620923454e+01,3.101612483854164637e+01,2.720294101747088789e+01,2.202271554554523902e+01,4.743416490252568707e+01,4.830113870293328659e+01,4.022437072223753063e+01,3.769615364994152884e+01,3.624305748809411476e+00,7.131490110962355189e-01,1.521347697073013316e+00
3.275667870831839679e+01,3.125699921617556853e+01,2.630589287593181069e+01,2.332380757938120297e+01,4.531004303683676682e+01,4.609772228646443892e+01,4.134005321718877468e+01,3.769615364994152884e+01,3.715507569565382973e+00,7.165660661250836672e-01,1.498156991910262636e+00
3.264965543462901820e+01,3.080584360149872580e+01,2.607680962081059661e+01,2.282542442102665348e+01,4.386342439892261780e+01,4.517742799230607176e+01,4.167733196834941367e+01,4.024922359499621649e+01,3.763398800830816349e+00,6.370530520013482079e-01,1.528858755202591180e+00
3.328663395418647752e+01,3.238826948140329165e+01,2.531797780234432693e+01,2.195449840010014952e+01,4.382921400162225467e+01,4.428317965096906050e+01,4.254409477236529824e+01,4.024922359499621649e+01,3.663820677484932009e+00,6.839103663958865376e-01,1.455158873850992851e+00
3.400000000000000000e+01,3.201562118716424266e+01,2.607680962081059661e+01,2.282542442102665348e+01,4.517742799230607176e+01,4.438468204234429493e+01,3.996248240537617136e+01,3.712142238654116966e+01,3.729595257137360509e+00,6.960501583412943560e-01,1.492087647736441536e+00
3.443835071544512516e+01,3.162277660168379256e+01,2.601922366251537611e+01,2.282542442102665348e+01,4.304648650006176780e+01,4.365775990588614519e+01,4.114608122288196768e+01,3.807886552931954327e+01,3.719281787552794150e+00,7.161311650882642432e-01,1.472215813156093622e+00
3.257299494980465937e+01,3.178049716414140846e+01,2.716615541441224835e+01,2.247220505424423109e+01,4.441846462902562109e+01,4.301162633521313694e+01,3.807886552931954327e+01,3.448187929913333249e+01,3.828483878585477562e+00,6.123654564989082782e-01,1.620035341308880383e+00
3.138470965295043058e+01,3.361547262794321966e+01,2.531797780234432693e+01,2.088061301782110135e+01,4.360045871318327926e+01,3.929376540877699853e+01,3.847076812334268681e+01,3.584689665786984136e+01,3.754483374214052205e+00,6.049411633764876228e-01,1.598893505836301632e+00
3.080584360149872580e+01,3.178049716414140846e+01,2.647640458974745314e+01,2.236067977499789805e+01,4.327817001676480402e+01,3.765634076752546378e+01,3.848376280978771291e+01,3.635931792539568619e+01,3.781721906183006965e+00,6.261532316537519183e-01,1.549978050888370040e+00
3.014962686336266984e+01,3.138470965295043058e+01,2.846049894151541437e+01,2.319482700948640286e+01,4.172529209005013229e+01,3.649657518178931781e+01,3.794733192202055250e+01,3.780211634287159939e+01,3.804597373475079536e+00,5.756575517033430955e-01,1.608205766523361557e+00
3.026549190084311292e+01,3.224903099319419653e+01,2.657066051117284644e+01,2.302172886644267535e+01,4.280186911806539030e+01,3.701351104664349378e+01,4.026164427839479032e+01,3.753664875824691904e+01,3.719299928617395334e+00,6.563976761121543824e-01,1.485096101345281916e+00
3.178049716414140846e+01,3.400000000000000000e+01,2.563201123595259290e+01,2.402082429892862692e+01,4.301162633521313694e+01,3.612478373637688378e+01,4.031128874149274566e+01,3.962322551231790158e+01,3.620671136481294461e+00,7.752974968121264521e-01,1.407969123527324395e+00
3.132091952673165025e+01,3.361547262794321966e+01,2.280350850198275836e+01,2.300000000000000000e+01,4.024922359499621649e+01,4.060788100849390503e+01,4.100000000000000000e+01,3.466987164671942878e+01,3.453616075699287968e+00,8.645718236664592382e-01,1.209022867487651309e+00
