2.220360331117451835e+01,2.507987240796890660e+01,2.370653918225939449e+01,2.420743687382040932e+01,4.244997055358224713e+01,4.219004621945797595e+01,3.162277660168379256e+01,3.911521443121588959e+01,2.681786254889997334e+00
2.109502310972898798e+01,2.692582403567251959e+01,2.282542442102665348e+01,2.483948469674844262e+01,4.172529209005013229e+01,4.134005321718877468e+01,3.244996147917590434e+01,3.966106403010387993e+01,2.650033513315272593e+00
2.024845673131658685e+01,2.563201123595259290e+01,2.416609194718914466e+01,2.220360331117451835e+01,4.313930922024598402e+01,4.167733196834941367e+01,3.190611226708763226e+01,4.049691346263317371e+01,2.534223174492093555e+00
1.941648783894759944e+01,2.529822128134703618e+01,2.282542442102665348e+01,2.420743687382040932e+01,4.313930922024598402e+01,4.081666326391709987e+01,3.244996147917590434e+01,4.049691346263317371e+01,2.595607348084054689e+00
2.000000000000000000e+01,2.563201123595259290e+01,2.282542442102665348e+01,2.408318915758459156e+01,4.242640687119285303e+01,4.134005321718877468e+01,3.244996147917590434e+01,4.049691346263317371e+01,2.646040980103964824e+00
1.920937271229854559e+01,2.435159132377184221e+01,2.236067977499789805e+01,2.267156809750926882e+01,4.318564576337836769e+01,4.304648650006176780e+01,3.244996147917590434e+01,3.966106403010387993e+01,2.647565300147638023e+00
2.051828452868319275e+01,2.376972864800942631e+01,2.282542442102665348e+01,2.334523505985750447e+01,4.386342439892261780e+01,4.304648650006176780e+01,3.220248437620923454e+01,3.911521443121588959e+01,2.727364693092233505e+00
1.984943324127920761e+01,2.435159132377184221e+01,2.282542442102665348e+01,2.408318915758459156e+01,4.318564576337836769e+01,4.219004621945797595e+01,3.162277660168379256e+01,3.966106403010387993e+01,2.691168809465199985e+00
1.984943324127920761e+01,2.435159132377184221e+01,2.282542442102665348e+01,2.408318915758459156e+01,4.318564576337836769e+01,4.304648650006176780e+01,3.162277660168379256e+01,3.911521443121588959e+01,2.691168809465199985e+00
2.080865204668481283e+01,2.563201123595259290e+01,2.236067977499789805e+01,2.408318915758459156e+01,4.318564576337836769e+01,4.219004621945797595e+01,3.162277660168379256e+01,3.966106403010387993e+01,2.666108094095493541e+00
2.061552812808830382e+01,2.469817807045693669e+01,2.282542442102665348e+01,2.408318915758459156e+01,4.244997055358224713e+01,4.219004621945797595e+01,3.244996147917590434e+01,3.966106403010387993e+01,2.700489445007476785e+00
2.051828452868319275e+01,2.507987240796890660e+01,2.332380757938120297e+01,2.404163056034261459e+01,4.172529209005013229e+01,4.219004621945797595e+01,3.244996147917590434e+01,3.911521443121588959e+01,2.732284801801755592e+00
2.193171219946130890e+01,2.459674775249768786e+01,2.332380757938120297e+01,2.404163056034261459e+01,4.244997055358224713e+01,4.219004621945797595e+01,3.244996147917590434e+01,3.966106403010387993e+01,2.777454685076083063e+00
2.126029162546929996e+01,2.549509756796392423e+01,2.332380757938120297e+01,2.404163056034261459e+01,4.244997055358224713e+01,4.134005321718877468e+01,3.162277660168379256e+01,3.966106403010387993e+01,2.739860414452951254e+00
2.202271554554523902e+01,2.459674775249768786e+01,2.247220505424423109e+01,2.475883680627989492e+01,4.103656905736638549e+01,4.188078318274384770e+01,3.162277660168379256e+01,3.911521443121588959e+01,2.794148586044473692e+00
2.202271554554523902e+01,2.549509756796392423e+01,2.332380757938120297e+01,2.475883680627989492e+01,4.177319714841084419e+01,4.188078318274384770e+01,3.162277660168379256e+01,3.966106403010387993e+01,2.763903475655670849e+00
2.126029162546929996e+01,2.469817807045693669e+01,2.282542442102665348e+01,2.475883680627989492e+01,4.177319714841084419e+01,4.188078318274384770e+01,3.162277660168379256e+01,3.966106403010387993e+01,2.749252509374277231e+00
